Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
75,Irvine,South Coast Valleys,11/27/2015,331,0.05, ,0.13, ,201, ,8.9, ,62.1, ,44.2, ,50.8, ,99, ,49, ,70, ,41.6, ,3.5, ,84.8, ,57.6, 
75,Irvine,South Coast Valleys,11/28/2015,332,0.10, ,0.00, ,270, ,5.5, ,64.5, ,44.1, ,55.0, ,67, ,22, ,37, ,29.2, ,4.2, ,100.6, ,56.9, 
75,Irvine,South Coast Valleys,11/29/2015,333,0.10, ,0.00, ,295, ,5.1, ,66.1, ,44.2, ,55.7, ,52, ,22, ,33, ,27.4, ,3.6, ,87.1, ,56.2, 
75,Irvine,South Coast Valleys,11/30/2015,334,0.09, ,0.00, ,286, ,4.6, ,68.3, ,34.3,Y,53.3, ,85, ,12, ,33, ,25.0, ,3.2, ,77.7, ,55.2, 
75,Irvine,South Coast Valleys,12/1/2015,335,0.09, ,0.00, ,291, ,5.5, ,70.6, ,43.4, ,54.6, ,62, ,18, ,38, ,29.3, ,2.9, ,70.4, ,54.8, 
75,Irvine,South Coast Valleys,12/2/2015,336,0.10, ,0.00, ,289, ,5.2, ,78.2, ,40.6, ,58.6, ,77, ,13, ,31, ,27.8, ,2.8, ,66.0, ,54.7, 
75,Irvine,South Coast Valleys,12/3/2015,337,0.10, ,0.00, ,250, ,5.9, ,74.8, ,47.4, ,60.0, ,76, ,14, ,34, ,31.2, ,2.9, ,69.4, ,55.1, 
75,Irvine,South Coast Valleys,12/4/2015,338,0.03, ,0.00, ,146, ,11.4, ,67.5, ,45.8, ,55.2, ,92, ,59, ,77, ,48.1, ,2.6, ,63.1, ,55.3, 
75,Irvine,South Coast Valleys,12/5/2015,339,0.09, ,0.00, ,279, ,8.1, ,75.5, ,46.5, ,58.8, ,81, ,24, ,48, ,39.0, ,2.9, ,69.6, ,55.5, 
75,Irvine,South Coast Valleys,12/6/2015,340,0.09, ,0.00, ,244, ,6.0, ,75.9, ,43.5, ,60.4, ,80, ,20, ,34, ,31.7, ,2.7, ,64.6, ,55.5, 
75,Irvine,South Coast Valleys,12/7/2015,341,0.09, ,0.00, ,262, ,6.6, ,79.1, ,40.3, ,60.7, ,83, ,21, ,36, ,33.8, ,2.7, ,64.1, ,55.4, 
75,Irvine,South Coast Valleys,12/8/2015,342,0.10, ,0.00, ,259, ,7.8, ,78.8, ,50.0, ,63.1, ,59, ,26, ,39, ,38.0, ,2.7, ,65.0, ,55.8, 
75,Irvine,South Coast Valleys,12/9/2015,343,0.07, ,0.00, ,213, ,9.7, ,75.7, ,46.9, ,60.2, ,90, ,33, ,55, ,43.8, ,2.4, ,57.1, ,56.4, 
75,Irvine,South Coast Valleys,12/10/2015,344,0.05, ,0.17, ,221, ,12.9, ,67.2, ,43.7, ,55.9, ,99, ,64, ,85, ,51.4, ,2.8, ,67.3, ,56.6, 
75,Irvine,South Coast Valleys,12/11/2015,345,0.06, ,0.03, ,206, ,10.6, ,62.0, ,43.9, ,55.1, ,100, ,41, ,72, ,46.1, ,4.2, ,100.0, ,57.1, 
75,Irvine,South Coast Valleys,12/12/2015,346,0.08, ,0.00, ,278, ,6.5, ,65.4, ,40.7, ,52.0, ,68, ,30, ,49, ,33.5, ,3.3, ,79.9, ,55.8, 
75,Irvine,South Coast Valleys,12/13/2015,347,0.08, ,0.14, ,262, ,10.1, ,65.4, ,43.9, ,55.2, ,95, ,47, ,68, ,44.8, ,4.6, ,111.5, ,55.1, 
75,Irvine,South Coast Valleys,12/14/2015,348,0.08, ,0.00, ,276, ,6.1, ,59.2, ,37.3, ,47.9, ,99, ,25, ,54, ,32.0, ,4.3, ,102.7, ,54.7, 
75,Irvine,South Coast Valleys,12/15/2015,349,0.09, ,0.00, ,279, ,4.0, ,62.6, ,36.6, ,49.4, ,67, ,16, ,34, ,22.0, ,3.5, ,84.9, ,53.0, 
75,Irvine,South Coast Valleys,12/16/2015,350,0.09, ,0.00, ,275, ,4.1, ,62.0, ,42.4, ,51.9, ,58, ,18, ,31, ,22.4, ,3.9, ,93.8, ,52.0, 
75,Irvine,South Coast Valleys,12/17/2015,351,0.07, ,0.00, ,263, ,6.7, ,65.8, ,41.2, ,51.6, ,75, ,24, ,51, ,34.2, ,3.0, ,72.6, ,51.7, 
75,Irvine,South Coast Valleys,12/18/2015,352,0.08, ,0.00, ,273, ,6.0, ,70.0, ,37.7, ,53.8, ,89, ,18, ,43, ,31.6, ,2.9, ,70.0, ,51.8, 
75,Irvine,South Coast Valleys,12/19/2015,353,0.06, ,0.15, ,219, ,10.2, ,64.7, ,44.0, ,54.0, ,95, ,56, ,72, ,45.1, ,3.6, ,85.9, ,52.2, 
75,Irvine,South Coast Valleys,12/20/2015,354,0.06, ,0.00, ,232, ,9.3, ,60.5, ,42.8, ,50.9, ,100, ,43, ,73, ,42.5, ,3.2, ,77.2, ,52.9, 
75,Irvine,South Coast Valleys,12/21/2015,355,0.05, ,0.04, ,216, ,10.2, ,62.7, ,41.3, ,52.6, ,100, ,53, ,76, ,45.2, ,3.2, ,76.4, ,52.6, 
75,Irvine,South Coast Valleys,12/22/2015,356,0.00, ,0.58,R,57, ,16.3,Y,60.1, ,53.7, ,58.1, ,100, ,96, ,99,Y,57.7,Y,4.8, ,115.1, ,54.0, 
75,Irvine,South Coast Valleys,12/23/2015,357,0.04, ,0.00, ,187, ,13.8, ,65.4, ,52.1, ,58.0, ,98, ,64, ,84, ,53.1, ,3.8, ,91.9, ,55.4, 
75,Irvine,South Coast Valleys,12/24/2015,358,0.06, ,0.00, ,230, ,9.9, ,62.6, ,44.3, ,52.3, ,96, ,50, ,74, ,44.3, ,2.4, ,56.6, ,55.3, 
75,Irvine,South Coast Valleys,12/25/2015,359,0.08, ,0.00, ,279, ,5.9, ,59.2, ,39.5, ,49.8, ,89, ,20, ,48, ,31.2, ,3.3, ,78.8, ,54.4, 
75,Irvine,South Coast Valleys,12/26/2015,360,0.16, ,0.00, ,287, ,2.0, ,60.5, ,45.6, ,53.4, ,32, ,6, ,14, ,5.7, ,10.1,R,241.3,R,52.6, 
75,Irvine,South Coast Valleys,12/27/2015,361,0.10, ,0.00, ,251, ,3.3, ,61.9, ,35.2, ,51.4, ,78, ,10, ,25, ,17.1, ,5.4, ,129.0, ,51.2, 
75,Irvine,South Coast Valleys,12/28/2015,362,0.04, ,0.00, ,177, ,7.4, ,56.8, ,36.6, ,47.0, ,90, ,52, ,67, ,36.7, ,2.8, ,66.1, ,50.5, 
75,Irvine,South Coast Valleys,12/29/2015,363,0.07, ,0.00, ,275, ,6.4, ,60.5, ,35.5, ,47.7, ,90, ,31, ,57, ,33.1, ,2.7, ,65.6, ,50.3, 
75,Irvine,South Coast Valleys,12/30/2015,364,0.07, ,0.00, ,275, ,6.6, ,62.6, ,38.8, ,49.4, ,88, ,31, ,55, ,33.9, ,3.2, ,77.6, ,50.1, 
75,Irvine,South Coast Valleys,12/31/2015,365,0.12, ,0.00, ,279, ,4.0, ,67.8, ,41.1, ,55.8, ,67, ,17, ,26, ,21.8, ,6.4, ,153.2, ,50.1, 
75,Irvine,South Coast Valleys,1/1/2016,001,0.11, ,0.00, ,281, ,3.9, ,66.6, ,45.1, ,54.3, ,50, ,16, ,27, ,20.9, ,4.7, ,113.0, ,50.1, 
75,Irvine,South Coast Valleys,1/2/2016,002,0.07, ,0.00, ,264, ,6.7, ,64.1, ,42.5, ,51.9, ,76, ,34, ,51, ,34.3, ,3.1, ,74.9, ,50.2, 
75,Irvine,South Coast Valleys,1/3/2016,003,0.06, ,0.00, ,212, ,8.6, ,61.8, ,40.0, ,52.1, ,94, ,46, ,65, ,40.8, ,3.4, ,80.8, ,50.5, 
75,Irvine,South Coast Valleys,1/4/2016,004,0.06, ,0.01, ,218, ,12.1, ,66.8, ,49.9, ,57.7, ,100, ,47, ,75, ,49.6, ,2.3, ,56.1, ,51.5, 
75,Irvine,South Coast Valleys,1/5/2016,005,0.00, ,0.89,R,34, ,13.3, ,57.4, ,49.3, ,55.0, ,100, ,79, ,90, ,52.1, ,4.9, ,118.1, ,53.2, 
75,Irvine,South Coast Valleys,1/6/2016,006,0.01, ,0.94, ,66, ,11.7, ,57.2, ,48.1, ,51.9, ,97, ,79, ,89, ,48.7, ,4.1, ,98.6, ,53.1, 
75,Irvine,South Coast Valleys,1/7/2016,007,0.03, ,0.05, ,159, ,9.9, ,56.9, ,43.4, ,50.9, ,92, ,64, ,78, ,44.3, ,2.9, ,70.2, ,52.8, 
75,Irvine,South Coast Valleys,1/8/2016,008,0.07, ,0.00, ,277, ,8.3, ,60.4, ,41.3, ,49.1, ,90, ,46, ,70, ,39.8, ,2.6, ,61.2, ,52.1, 
75,Irvine,South Coast Valleys,1/9/2016,009,0.04, ,0.00, ,190, ,9.7, ,60.2, ,43.6, ,52.5, ,85, ,54, ,72, ,43.7, ,2.3, ,54.9, ,51.9, 
75,Irvine,South Coast Valleys,1/10/2016,010,0.04, ,0.00, ,165, ,10.9, ,61.6, ,47.8, ,53.8, ,90, ,61, ,77, ,46.8, ,2.0, ,47.7, ,53.0, 
75,Irvine,South Coast Valleys,1/11/2016,011,0.08, ,0.00, ,223, ,7.5, ,67.0, ,42.3, ,54.6, ,89, ,23, ,51, ,37.0, ,3.2, ,76.3, ,53.1, 
75,Irvine,South Coast Valleys,1/12/2016,012,0.09, ,0.00, ,305, ,6.3, ,68.6, ,38.9, ,52.2, ,73, ,21, ,47, ,32.6, ,2.9, ,70.2, ,52.3, 
75,Irvine,South Coast Valleys,1/13/2016,013,0.06, ,0.00, ,250, ,9.0, ,65.8, ,40.2, ,52.2, ,94, ,32, ,68, ,41.9, ,2.7, ,64.5, ,51.9, 
75,Irvine,South Coast Valleys,1/14/2016,014,0.06, ,0.00, ,239, ,11.7, ,63.2, ,44.8, ,54.5, ,94, ,57, ,81, ,48.7, ,2.4, ,58.3, ,52.4, 
75,Irvine,South Coast Valleys,1/15/2016,015,0.03, ,0.00, ,143, ,12.0, ,62.1, ,47.2, ,54.5, ,94, ,68, ,83, ,49.5, ,2.7, ,65.3, ,53.3, 
75,Irvine,South Coast Valleys,1/16/2016,016,0.05, ,0.00, ,226, ,12.4, ,65.2, ,48.7, ,55.3, ,95, ,60, ,83, ,50.3, ,2.2, ,52.6, ,53.8, 
75,Irvine,South Coast Valleys,1/17/2016,017,0.07, ,0.00, ,293, ,12.9, ,68.8, ,45.5, ,56.0, ,98, ,56, ,84, ,51.2, ,2.1, ,51.3, ,54.2, 
75,Irvine,South Coast Valleys,1/18/2016,018,0.04, ,0.00, ,184, ,13.9, ,63.7, ,49.3, ,57.1, ,96, ,70, ,87, ,53.4, ,2.5, ,60.1, ,54.9, 
75,Irvine,South Coast Valleys,1/19/2016,019,0.04, ,0.00, ,173, ,14.4, ,64.1, ,49.1, ,57.7, ,97, ,70, ,89, ,54.3, ,1.9, ,45.2, ,55.7, 
75,Irvine,South Coast Valleys,1/20/2016,020,0.06, ,0.00, ,240, ,14.9, ,68.4, ,51.7, ,59.2, ,100, ,55, ,87, ,55.3, ,2.4, ,58.6, ,56.7, 
75,Irvine,South Coast Valleys,1/21/2016,021,0.09, ,0.00, ,291, ,10.9, ,75.8, ,49.4, ,59.1, ,100, ,27, ,63, ,46.7, ,2.1, ,51.4, ,57.3, 
75,Irvine,South Coast Valleys,1/22/2016,022,0.06, ,0.00, ,228, ,11.8, ,68.3, ,46.9, ,55.8, ,100, ,37, ,78, ,49.0, ,1.9, ,45.5, ,57.2, 
75,Irvine,South Coast Valleys,1/23/2016,023,0.03, ,0.00, ,134, ,11.8, ,64.1, ,47.1, ,54.4, ,95, ,61, ,82, ,48.9, ,2.6, ,61.6, ,56.8, 
75,Irvine,South Coast Valleys,1/24/2016,024,0.08, ,0.00, ,297, ,10.7, ,65.5, ,46.0, ,54.4, ,100, ,51, ,74, ,46.3, ,2.7, ,65.6, ,56.4, 
75,Irvine,South Coast Valleys,1/25/2016,025,0.10, ,0.00, ,319, ,9.1, ,70.3, ,41.9, ,56.3, ,100, ,24, ,59, ,42.0, ,3.1, ,74.5, ,56.0, 
75,Irvine,South Coast Valleys,1/26/2016,026,0.14, ,0.00, ,330, ,5.1, ,75.4, ,47.2, ,61.9, ,60, ,11, ,27, ,27.5, ,5.0, ,120.0, ,55.6, 
75,Irvine,South Coast Valleys,1/27/2016,027,0.07, ,0.00, ,208, ,5.2, ,74.9, ,43.4, ,56.9, ,54, ,14, ,33, ,27.9, ,2.2, ,53.6, ,54.9, 
75,Irvine,South Coast Valleys,1/28/2016,028,0.10, ,0.00, ,314, ,6.9, ,73.0, ,43.5, ,56.9, ,66, ,18, ,44, ,35.0, ,3.0, ,71.4, ,54.8, 
75,Irvine,South Coast Valleys,1/29/2016,029,0.09, ,0.00, ,297, ,9.7, ,71.1, ,43.2, ,56.6, ,87, ,32, ,62, ,43.8, ,2.6, ,61.4, ,54.8, 
75,Irvine,South Coast Valleys,1/30/2016,030,0.03, ,0.01, ,125, ,13.5, ,63.8, ,47.1, ,56.6, ,97, ,71, ,86, ,52.6, ,3.7, ,87.8, ,55.4, 
75,Irvine,South Coast Valleys,1/31/2016,031,0.03, ,0.21, ,82, ,12.0, ,58.0, ,49.4, ,54.3, ,100, ,51, ,84, ,49.4, ,7.8,Y,187.5,Y,56.1, 
75,Irvine,South Coast Valleys,2/1/2016,032,0.11, ,0.00, ,348, ,5.1, ,58.7, ,35.7, ,48.5, ,86, ,25, ,44, ,27.6, ,5.0, ,118.8, ,54.7, 
75,Irvine,South Coast Valleys,2/2/2016,033,0.09, ,0.00, ,346, ,5.7, ,59.7, ,33.7,Y,47.2, ,72, ,26, ,51, ,30.2, ,3.5, ,85.1, ,53.1, 
75,Irvine,South Coast Valleys,2/3/2016,034,0.09, ,0.00, ,344, ,6.9, ,65.0, ,37.7, ,50.3, ,99, ,25, ,55, ,34.9, ,3.0, ,71.6, ,52.7, 
75,Irvine,South Coast Valleys,2/4/2016,035,0.12, ,0.00, ,348, ,4.7, ,73.0, ,38.6, ,57.3, ,54, ,13, ,29, ,25.4, ,3.8, ,90.6, ,52.7, 
75,Irvine,South Coast Valleys,2/5/2016,036,0.17, ,0.00, ,356, ,3.9, ,77.4, ,40.5, ,65.4, ,82, ,12, ,18, ,21.4, ,5.7, ,136.6, ,53.0, 
75,Irvine,South Coast Valleys,2/6/2016,037,0.16, ,0.00, ,362, ,3.9, ,79.9, ,48.9, ,67.9,Y,32, ,11, ,17,Y,21.1,Y,5.1, ,122.2, ,53.6, 
75,Irvine,South Coast Valleys,2/7/2016,038,0.18, ,0.00, ,356, ,3.3, ,84.0,Y,46.8, ,,R,36,H,9,H,,R,,I,8.1,Y,193.3,Y,54.1, 
75,Irvine,South Coast Valleys,2/8/2016,039,0.19,R,0.00, ,370, ,4.0, ,87.2,Y,61.8,Y,,S,24,H,11,H,,Q,,Q,8.9,R,214.0,R,54.7, 
75,Irvine,South Coast Valleys,2/9/2016,040,0.14,R,0.00, ,382, ,5.3, ,91.3,Y,56.3,Y,,R,43,H,11,H,,R,,I,4.1, ,98.6, ,55.6, 
75,Irvine,South Coast Valleys,2/10/2016,041,0.14, ,0.00, ,359, ,6.2, ,86.4,Y,46.0, ,66.7,Y,73, ,12, ,28,Y,32.2,Y,3.0, ,70.9, ,56.1, 
75,Irvine,South Coast Valleys,2/11/2016,042,0.14, ,0.00, ,379, ,6.2, ,84.6,Y,48.7, ,65.9,Y,47, ,13, ,29,Y,32.4,Y,2.9, ,70.5, ,56.5, 
75,Irvine,South Coast Valleys,2/12/2016,043,0.13, ,0.00, ,379, ,7.3, ,83.0,Y,48.9, ,64.1, ,60, ,19, ,35, ,36.3, ,3.0, ,72.7, ,56.7, 
75,Irvine,South Coast Valleys,2/13/2016,044,0.11, ,0.00, ,362, ,9.4, ,73.9, ,43.6, ,57.5, ,84, ,37, ,58, ,42.9, ,2.6, ,61.4, ,56.8, 
75,Irvine,South Coast Valleys,2/14/2016,045,0.11, ,0.00, ,367, ,9.6, ,80.5, ,41.9, ,63.7,H,100,H,28,H,48, ,43.5, ,4.4, ,106.1, ,56.7, 
75,Irvine,South Coast Valleys,2/15/2016,046,0.16,R,0.00, ,392, ,7.0, ,90.8,Y,59.1,Y,,S,44,H,13,H,,Q,,Q,6.0, ,143.3, ,57.9, 
75,Irvine,South Coast Valleys,2/16/2016,047,0.16,R,0.00, ,397, ,7.0, ,89.8,Y,53.5, ,70.7,Y,48, ,13, ,27,Y,35.2,Y,3.3, ,79.7, ,58.5, 
75,Irvine,South Coast Valleys,2/17/2016,048,0.11, ,0.18, ,278, ,9.6, ,78.1, ,50.8, ,62.8, ,89, ,21, ,49, ,43.4, ,4.7, ,112.1, ,58.6, 
75,Irvine,South Coast Valleys,2/18/2016,049,0.08, ,0.06, ,299, ,12.8, ,69.0, ,49.4, ,58.5, ,95, ,45, ,76, ,51.1, ,3.6, ,85.9, ,59.0, 
75,Irvine,South Coast Valleys,2/19/2016,050,0.11, ,0.00, ,398, ,11.3, ,68.6, ,45.9, ,55.7, ,100, ,45, ,75, ,47.7, ,2.6, ,63.2, ,58.8, 
