Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
99,Santa Monica,Los Angeles Basin,1/21/2020,021,0.07, ,0.00, ,293, ,12.2, ,61.9, ,50.4, ,55.6, ,96, ,65, ,81, ,49.8, ,3.1, ,74.9, ,57.9, 
99,Santa Monica,Los Angeles Basin,1/22/2020,022,0.08, ,0.00, ,317, ,11.7, ,62.9, ,47.8, ,54.3, ,92, ,65, ,81, ,48.6, ,3.1, ,75.2, ,57.9, 
99,Santa Monica,Los Angeles Basin,1/23/2020,023,0.09, ,0.00, ,341, ,12.0, ,70.0, ,51.0, ,59.1, ,94, ,47, ,70, ,49.4, ,3.2, ,77.7, ,57.9, 
99,Santa Monica,Los Angeles Basin,1/24/2020,024,0.09, ,0.00, ,314, ,11.2, ,70.3, ,51.5, ,59.2, ,100, ,40, ,65, ,47.4, ,2.8, ,67.2, ,58.2, 
99,Santa Monica,Los Angeles Basin,1/25/2020,025,0.07, ,0.00, ,310, ,13.6, ,63.7, ,46.7, ,54.7, ,100, ,74, ,93, ,52.8, ,2.3, ,54.4, ,58.7, 
99,Santa Monica,Los Angeles Basin,1/26/2020,026,0.03, ,0.00, ,154, ,13.4, ,61.5, ,51.8, ,55.6, ,99, ,72, ,89, ,52.3, ,2.7, ,64.6, ,59.5, 
99,Santa Monica,Los Angeles Basin,1/27/2020,027,0.12, ,0.00, ,329, ,10.7, ,72.7, ,49.3, ,60.3, ,100, ,26, ,60, ,46.3, ,4.7, ,112.7, ,59.2, 
99,Santa Monica,Los Angeles Basin,1/28/2020,028,0.13, ,0.00, ,357, ,6.2, ,73.4, ,57.1, ,65.3, ,54, ,19, ,29, ,32.4, ,4.8, ,114.7, ,59.1, 
99,Santa Monica,Los Angeles Basin,1/29/2020,029,0.15, ,0.00, ,352, ,4.6, ,73.4, ,56.8, ,65.1, ,36, ,12, ,22, ,25.0, ,6.2,Y,148.3,Y,58.7, 
99,Santa Monica,Los Angeles Basin,1/30/2020,030,0.11, ,0.00, ,311, ,5.0, ,70.6, ,54.5, ,62.5, ,54, ,18, ,26, ,27.1, ,3.4, ,81.1, ,58.1, 
99,Santa Monica,Los Angeles Basin,1/31/2020,031,0.13, ,0.00, ,363, ,6.8, ,78.4, ,52.4, ,65.6, ,49, ,21, ,32, ,34.6, ,3.4, ,81.0, ,58.2, 
99,Santa Monica,Los Angeles Basin,2/1/2020,032,0.12, ,0.00, ,380,R,7.2, ,79.9, ,60.5,Y,68.5,Y,55, ,22, ,30,Y,36.0,Y,3.5, ,83.0, ,58.8, 
99,Santa Monica,Los Angeles Basin,2/2/2020,033,0.10, ,0.00, ,331, ,9.8, ,68.1, ,53.5, ,59.9, ,89, ,23, ,56, ,44.0, ,3.8, ,91.9, ,59.3, 
99,Santa Monica,Los Angeles Basin,2/3/2020,034,0.15, ,0.00, ,359, ,3.4, ,59.3, ,47.1, ,52.0, ,38, ,10, ,25, ,17.7, ,10.4,R,249.7,R,58.3, 
99,Santa Monica,Los Angeles Basin,2/4/2020,035,0.13, ,0.00, ,390,R,2.0,Y,57.2, ,47.3, ,51.8, ,30, ,8, ,15,Y,6.0,Y,5.9,Y,141.1,Y,56.0, 
99,Santa Monica,Los Angeles Basin,2/5/2020,036,0.10, ,0.00, ,376, ,4.2, ,59.6, ,40.7, ,51.4, ,49, ,16, ,32, ,22.8, ,3.5, ,83.4, ,55.3, 
99,Santa Monica,Los Angeles Basin,2/6/2020,037,0.10, ,0.00, ,389, ,7.6, ,62.3, ,43.1, ,51.9, ,79, ,38, ,58, ,37.5, ,3.6, ,87.4, ,55.5, 
99,Santa Monica,Los Angeles Basin,2/7/2020,038,0.09, ,0.00, ,398, ,9.9, ,62.6, ,45.3, ,53.5, ,89, ,58, ,71, ,44.2, ,2.8, ,68.2, ,56.0, 
99,Santa Monica,Los Angeles Basin,2/8/2020,039,0.09, ,0.00, ,387, ,11.5, ,64.1, ,45.8, ,53.4, ,92, ,64, ,83, ,48.3, ,3.0, ,71.8, ,56.7, 
99,Santa Monica,Los Angeles Basin,2/9/2020,040,0.04, ,0.00, ,153, ,11.1, ,60.6, ,51.0, ,54.6, ,90, ,37, ,76, ,47.4, ,3.8, ,91.9, ,57.7, 
99,Santa Monica,Los Angeles Basin,2/10/2020,041,0.18, ,0.00, ,407, ,4.5, ,72.5, ,56.6, ,64.1, ,36, ,12, ,22, ,24.7, ,7.4,R,178.6,R,57.5, 
99,Santa Monica,Los Angeles Basin,2/11/2020,042,0.15, ,0.00, ,424,R,6.0, ,71.5, ,50.8, ,61.8, ,65, ,11, ,32, ,31.6, ,5.5, ,132.3, ,57.3, 
99,Santa Monica,Los Angeles Basin,2/12/2020,043,0.10, ,0.00, ,406, ,9.4, ,64.7, ,47.2, ,54.2, ,92, ,42, ,66, ,43.0, ,3.5, ,83.9, ,57.4, 
99,Santa Monica,Los Angeles Basin,2/13/2020,044,0.10, ,0.00, ,415, ,9.9, ,64.5, ,45.8, ,54.0, ,91, ,49, ,69, ,44.2, ,3.5, ,83.4, ,57.5, 
99,Santa Monica,Los Angeles Basin,2/14/2020,045,0.10, ,0.00, ,412, ,10.4, ,64.2, ,46.5, ,54.1, ,89, ,60, ,73, ,45.6, ,3.3, ,79.8, ,57.7, 
99,Santa Monica,Los Angeles Basin,2/15/2020,046,0.10, ,0.00, ,403, ,10.7, ,63.4, ,46.5, ,54.6, ,93, ,50, ,74, ,46.3, ,3.2, ,77.7, ,57.9, 
99,Santa Monica,Los Angeles Basin,2/16/2020,047,0.10, ,0.00, ,406, ,11.8, ,65.4, ,47.8, ,55.1, ,93, ,55, ,80, ,48.9, ,3.1, ,74.6, ,58.4, 
99,Santa Monica,Los Angeles Basin,2/17/2020,048,0.10, ,0.00, ,406, ,12.3, ,64.5, ,47.6, ,55.3, ,96, ,62, ,82, ,50.1, ,2.7, ,65.2, ,58.8, 
99,Santa Monica,Los Angeles Basin,2/18/2020,049,0.09, ,0.00, ,366, ,13.8, ,64.0, ,49.5, ,56.3, ,100, ,70, ,89, ,53.2, ,3.1, ,73.7, ,59.3, 
99,Santa Monica,Los Angeles Basin,2/19/2020,050,0.11, ,0.00, ,416, ,13.5, ,64.4, ,52.0, ,57.5, ,95, ,68, ,83, ,52.5, ,3.0, ,72.3, ,60.4, 
99,Santa Monica,Los Angeles Basin,2/20/2020,051,0.12, ,0.00, ,441, ,11.0, ,77.4, ,49.3, ,60.1, ,93, ,33, ,62, ,47.1, ,2.8, ,66.7, ,60.5, 
99,Santa Monica,Los Angeles Basin,2/21/2020,052,0.12, ,0.00, ,340, ,10.5, ,74.8, ,56.6, ,63.3, ,96, ,23, ,53, ,45.8, ,3.6, ,86.7, ,60.6, 
99,Santa Monica,Los Angeles Basin,2/22/2020,053,0.09, ,0.00, ,348, ,12.6, ,63.7, ,53.3, ,57.8, ,87, ,60, ,77, ,50.6, ,3.3, ,78.3, ,61.1, 
99,Santa Monica,Los Angeles Basin,2/23/2020,054,0.11, ,0.00, ,422, ,11.7, ,62.7, ,48.9, ,55.4, ,90, ,65, ,78, ,48.6, ,3.1, ,74.7, ,60.8, 
99,Santa Monica,Los Angeles Basin,2/24/2020,055,0.11, ,0.00, ,446, ,13.0, ,63.7, ,48.0, ,55.6, ,100, ,66, ,86, ,51.4, ,3.0, ,71.8, ,60.3, 
99,Santa Monica,Los Angeles Basin,2/25/2020,056,0.15, ,0.00, ,469,R,7.9, ,76.3, ,51.5, ,64.6, ,100, ,19, ,38, ,38.5, ,3.4, ,80.8, ,60.3, 
99,Santa Monica,Los Angeles Basin,2/26/2020,057,0.17, ,0.00, ,472,R,4.5,Y,76.0, ,52.0, ,64.8, ,38, ,11, ,22,Y,24.8,Y,3.9, ,92.6, ,60.2, 
99,Santa Monica,Los Angeles Basin,2/27/2020,058,0.16, ,0.00, ,336, ,4.5,Y,81.6,Y,59.3,Y,70.3,Y,25, ,13, ,18,Y,24.8,Y,3.5, ,84.6, ,59.9, 
99,Santa Monica,Los Angeles Basin,2/28/2020,059,0.19,R,0.00, ,443, ,5.8, ,84.3,Y,58.3,Y,70.2,Y,58, ,12, ,23,Y,30.9,Y,3.8, ,90.2, ,60.6, 
99,Santa Monica,Los Angeles Basin,2/29/2020,060,0.12, ,0.00, ,421, ,12.8, ,69.1, ,54.6, ,59.6, ,89, ,58, ,73, ,51.1, ,3.5, ,84.6, ,60.8, 
99,Santa Monica,Los Angeles Basin,3/1/2020,061,0.10, ,0.00, ,359, ,10.7, ,59.1, ,50.1, ,54.8, ,89, ,55, ,73, ,46.3, ,4.4, ,104.9, ,60.8, 
99,Santa Monica,Los Angeles Basin,3/2/2020,062,0.18, ,0.00, ,484, ,5.6, ,70.8, ,46.5, ,60.3, ,91, ,15, ,32, ,30.0, ,5.8,Y,140.2,Y,59.7, 
99,Santa Monica,Los Angeles Basin,3/3/2020,063,0.18, ,0.00, ,500,R,7.3, ,76.1, ,53.8, ,65.2, ,87, ,13, ,34, ,36.6, ,5.0, ,120.6, ,59.3, 
99,Santa Monica,Los Angeles Basin,3/4/2020,064,0.11, ,0.00, ,427, ,13.4, ,69.3, ,50.3, ,56.8, ,95, ,57, ,85, ,52.3, ,2.9, ,69.3, ,60.0, 
99,Santa Monica,Los Angeles Basin,3/5/2020,065,0.12, ,0.00, ,472, ,14.0, ,65.9, ,50.3, ,57.5, ,100, ,69, ,87, ,53.5, ,2.7, ,65.7, ,60.5, 
99,Santa Monica,Los Angeles Basin,3/6/2020,066,0.10,R,0.00, ,388, ,13.9, ,64.6, ,51.6, ,56.9, ,100, ,77, ,87, ,53.3, ,3.0, ,71.5, ,60.9, 
99,Santa Monica,Los Angeles Basin,3/7/2020,067,0.12, ,0.00, ,431, ,11.8, ,62.6, ,53.3, ,56.5, ,85, ,64, ,75, ,48.8, ,4.6, ,110.1, ,61.3, 
99,Santa Monica,Los Angeles Basin,3/8/2020,068,0.12, ,0.01, ,478, ,10.9, ,61.7, ,48.1, ,54.6, ,93, ,58, ,75, ,46.9, ,3.5, ,84.1, ,60.9, 
99,Santa Monica,Los Angeles Basin,3/9/2020,069,0.10, ,0.03, ,321, ,9.9, ,70.8, ,48.2, ,59.0, ,91, ,36, ,58, ,44.3, ,3.2, ,77.3, ,60.2, 
99,Santa Monica,Los Angeles Basin,3/10/2020,070,0.02, ,0.17, ,114, ,16.7, ,64.8, ,55.9, ,60.0, ,100, ,81, ,94, ,58.3, ,4.5, ,108.0, ,60.6, 
99,Santa Monica,Los Angeles Basin,3/11/2020,071,0.13, ,0.00, ,474, ,15.2, ,67.7, ,54.6, ,60.9, ,98, ,64, ,83, ,55.8, ,3.3, ,78.7, ,61.6, 
99,Santa Monica,Los Angeles Basin,3/12/2020,072,0.01, ,1.57, ,60, ,13.5, ,60.2, ,51.6, ,54.5, ,100, ,83, ,93, ,52.5, ,2.5, ,60.0, ,60.9, 
99,Santa Monica,Los Angeles Basin,3/13/2020,073,0.00, ,0.72, ,80, ,14.1, ,56.8, ,51.7, ,53.7, ,100, ,99, ,100, ,53.7, ,1.8,Y,43.0,Y,59.0, 
99,Santa Monica,Los Angeles Basin,3/14/2020,074,0.03, ,0.16, ,193, ,14.3, ,60.1, ,53.0, ,54.9, ,100, ,88, ,98, ,54.2, ,2.4, ,57.4, ,59.4, 
99,Santa Monica,Los Angeles Basin,3/15/2020,075,0.12, ,0.14, ,461, ,11.4, ,62.3, ,48.7, ,55.0, ,100, ,50, ,77, ,48.0, ,3.9, ,92.4, ,60.0, 
99,Santa Monica,Los Angeles Basin,3/16/2020,076,0.02, ,0.29, ,100, ,11.4, ,59.6, ,44.5, ,52.1, ,100, ,62, ,86, ,47.9, ,3.9, ,94.3, ,59.3, 
99,Santa Monica,Los Angeles Basin,3/17/2020,077,0.12, ,0.04,H,483, ,9.0, ,59.5, ,42.4, ,50.1, ,96, ,51, ,73, ,41.8, ,3.0, ,72.7, ,58.0, 
99,Santa Monica,Los Angeles Basin,3/18/2020,078,0.14, ,0.01,H,491, ,8.3, ,62.0, ,44.6, ,53.5, ,82, ,40, ,60, ,39.8, ,4.3, ,103.4, ,57.8, 
99,Santa Monica,Los Angeles Basin,3/19/2020,079,0.11, ,0.00, ,437, ,10.3, ,60.7, ,45.4, ,52.9, ,94, ,54, ,75, ,45.3, ,3.5, ,82.9, ,57.8, 
99,Santa Monica,Los Angeles Basin,3/20/2020,080,0.08, ,0.00, ,325, ,11.7, ,62.2, ,51.4, ,56.0, ,85, ,59, ,76, ,48.7, ,3.6, ,85.9, ,58.5, 
99,Santa Monica,Los Angeles Basin,3/21/2020,081,0.15, ,0.00, ,534, ,11.4, ,63.5, ,50.5, ,56.7, ,90, ,54, ,72, ,47.9, ,3.5, ,84.6, ,59.4, 
99,Santa Monica,Los Angeles Basin,3/22/2020,082,0.10, ,0.01, ,388, ,12.4, ,68.0, ,48.7, ,56.1, ,100, ,48, ,81, ,50.3, ,3.7, ,88.3, ,59.8, 
99,Santa Monica,Los Angeles Basin,3/23/2020,083,0.15, ,0.05,H,571, ,13.0, ,62.3, ,51.0, ,57.0, ,100, ,66, ,82, ,51.5, ,4.0, ,97.0, ,60.4, 
99,Santa Monica,Los Angeles Basin,3/24/2020,084,0.13, ,0.01,H,482, ,11.3, ,62.8, ,48.4, ,55.3, ,95, ,56, ,75, ,47.7, ,4.3, ,103.1, ,60.4, 
99,Santa Monica,Los Angeles Basin,3/25/2020,085,0.16, ,0.02,H,566, ,10.1, ,61.5, ,48.5, ,55.2, ,84, ,56, ,68, ,44.9, ,4.5, ,106.8, ,60.4, 
99,Santa Monica,Los Angeles Basin,3/26/2020,086,0.16, ,0.01,H,587,R,7.4, ,58.9, ,43.2, ,51.6, ,78, ,40, ,57, ,36.8, ,4.4, ,105.6, ,59.8, 
99,Santa Monica,Los Angeles Basin,3/27/2020,087,0.17, ,0.00, ,589,R,7.7, ,61.9, ,45.2, ,54.5, ,77, ,35, ,53, ,37.9, ,5.3, ,128.1, ,58.9, 
99,Santa Monica,Los Angeles Basin,3/28/2020,088,0.14, ,0.00, ,489, ,10.2, ,62.7, ,49.2, ,55.3, ,86, ,51, ,69, ,45.1, ,3.7, ,88.8, ,59.2, 
99,Santa Monica,Los Angeles Basin,3/29/2020,089,0.16, ,0.00, ,568, ,11.3, ,63.8, ,47.0, ,55.4, ,88, ,58, ,75, ,47.7, ,4.3, ,102.9, ,59.8, 
99,Santa Monica,Los Angeles Basin,3/30/2020,090,0.16, ,0.01,H,591, ,12.3, ,67.8, ,48.4, ,57.1, ,93, ,54, ,77, ,50.0, ,3.6, ,86.6, ,60.3, 
99,Santa Monica,Los Angeles Basin,3/31/2020,091,0.14, ,0.00, ,441, ,12.4, ,71.7, ,52.0, ,60.6, ,95, ,44, ,69, ,50.2, ,2.8, ,67.3, ,61.0, 
99,Santa Monica,Los Angeles Basin,4/1/2020,092,0.15, ,0.00, ,556, ,14.7, ,67.5, ,53.0, ,59.0, ,98, ,64, ,86, ,54.8, ,3.2, ,76.5, ,61.9, 
99,Santa Monica,Los Angeles Basin,4/2/2020,093,0.15, ,0.00, ,537, ,12.7, ,68.3, ,51.8, ,60.1, ,92, ,43, ,71, ,50.8, ,3.9, ,94.3, ,62.9, 
99,Santa Monica,Los Angeles Basin,4/3/2020,094,0.16, ,0.00, ,592, ,12.2, ,63.5, ,51.0, ,56.9, ,95, ,66, ,77, ,49.8, ,4.4, ,106.8, ,62.8, 
99,Santa Monica,Los Angeles Basin,4/4/2020,095,0.12, ,0.00, ,449, ,12.4, ,65.0, ,50.5, ,57.9, ,88, ,62, ,76, ,50.3, ,4.1, ,98.2, ,62.5, 
99,Santa Monica,Los Angeles Basin,4/5/2020,096,0.14, ,0.01, ,509, ,12.7, ,62.2, ,53.4, ,57.3, ,96, ,66, ,79, ,50.9, ,5.6, ,134.0, ,63.1, 
99,Santa Monica,Los Angeles Basin,4/6/2020,097,0.08, ,0.38, ,317, ,13.0, ,60.3, ,51.6, ,55.8, ,100, ,69, ,86, ,51.6, ,4.8, ,115.2, ,62.8, 
99,Santa Monica,Los Angeles Basin,4/7/2020,098,0.09, ,0.36,H,343, ,11.7, ,66.0, ,49.3, ,54.3, ,98, ,48, ,81, ,48.6, ,3.3, ,80.2, ,62.4, 
99,Santa Monica,Los Angeles Basin,4/8/2020,099,0.14, ,0.30,H,525, ,10.7, ,59.5, ,47.4, ,53.5, ,100, ,60, ,76, ,46.3, ,4.0, ,95.7, ,62.0, 
99,Santa Monica,Los Angeles Basin,4/9/2020,100,0.01, ,0.42, ,129, ,11.9, ,53.8, ,48.5, ,50.9, ,99, ,82, ,93, ,49.1, ,4.9, ,118.3, ,61.2, 
99,Santa Monica,Los Angeles Basin,4/10/2020,101,0.07, ,0.54,H,276, ,11.3, ,62.8, ,48.5, ,54.3, ,98, ,55, ,78, ,47.7, ,4.3, ,102.2, ,59.8, 
99,Santa Monica,Los Angeles Basin,4/11/2020,102,0.17, ,0.00, ,612, ,13.1, ,65.5, ,49.4, ,57.8, ,94, ,59, ,80, ,51.7, ,3.9, ,93.3, ,60.4, 
99,Santa Monica,Los Angeles Basin,4/12/2020,103,0.02, ,0.00, ,143, ,14.4, ,59.8, ,55.9, ,57.3, ,93, ,84, ,90, ,54.3, ,2.7, ,64.7, ,61.7, 
99,Santa Monica,Los Angeles Basin,4/13/2020,104,0.13,R,0.02, ,467, ,13.9, ,62.9, ,51.1, ,57.5, ,100, ,69, ,86, ,53.4, ,4.0, ,96.1, ,62.0, 
99,Santa Monica,Los Angeles Basin,4/14/2020,105,0.17, ,0.00, ,636, ,12.9, ,66.7, ,49.5, ,59.1, ,94, ,26, ,75, ,51.3, ,3.8, ,90.6, ,62.3, 
99,Santa Monica,Los Angeles Basin,4/15/2020,106,0.22, ,0.00, ,653,R,9.2, ,76.6, ,55.2, ,66.3, ,80, ,21, ,41, ,42.2, ,4.0, ,96.7, ,62.9, 
99,Santa Monica,Los Angeles Basin,4/16/2020,107,0.17, ,0.00, ,617, ,13.8, ,68.3, ,52.8, ,59.1, ,94, ,66, ,81, ,53.2, ,3.8, ,91.9, ,63.4, 
99,Santa Monica,Los Angeles Basin,4/17/2020,108,0.12, ,0.00, ,443, ,13.3, ,65.1, ,53.7, ,58.4, ,97, ,64, ,79, ,52.1, ,3.5, ,85.1, ,63.8, 
99,Santa Monica,Los Angeles Basin,4/18/2020,109,0.10, ,0.00, ,349, ,13.3, ,64.9, ,55.9, ,58.6, ,91, ,65, ,79, ,52.2, ,3.9, ,93.3, ,63.8, 
99,Santa Monica,Los Angeles Basin,4/19/2020,110,0.17, ,0.00, ,612, ,12.7, ,64.2, ,54.1, ,58.9, ,86, ,64, ,75, ,50.9, ,4.1, ,97.5, ,64.0, 
99,Santa Monica,Los Angeles Basin,4/20/2020,111,0.16, ,0.00, ,553, ,13.3, ,64.4, ,52.1, ,58.2, ,90, ,68, ,80, ,52.2, ,4.5, ,108.2, ,64.3, 
99,Santa Monica,Los Angeles Basin,4/21/2020,112,0.18, ,0.00, ,650, ,13.8, ,68.1, ,50.8, ,59.5, ,97, ,59, ,80, ,53.2, ,3.7, ,87.8, ,64.6, 
99,Santa Monica,Los Angeles Basin,4/22/2020,113,0.20, ,0.00, ,647, ,12.6, ,79.4, ,52.9, ,67.0,H,92,H,27,H,56, ,50.8, ,4.7, ,113.7, ,65.2, 
99,Santa Monica,Los Angeles Basin,4/23/2020,114,0.22, ,0.00, ,656, ,13.8, ,82.0, ,62.4, ,73.4,Y,83,H,38,H,49,Y,53.1,Y,5.2, ,123.8, ,66.5, 
99,Santa Monica,Los Angeles Basin,4/24/2020,115,0.22, ,0.00, ,637, ,14.2, ,86.1,Y,62.6,Y,75.6,Y,83,H,40,H,47,Y,53.9,Y,3.8, ,90.9, ,67.6, 
99,Santa Monica,Los Angeles Basin,4/25/2020,116,0.22, ,0.00, ,673, ,17.1, ,82.3, ,60.9, ,70.2,H,93,H,46,H,68, ,59.1, ,3.5, ,84.9, ,68.8, 
99,Santa Monica,Los Angeles Basin,4/26/2020,117,0.19, ,0.00, ,633, ,16.7, ,75.3, ,59.0, ,65.9, ,100, ,58, ,77, ,58.4, ,3.2, ,77.8, ,69.2, 
99,Santa Monica,Los Angeles Basin,4/27/2020,118,0.18, ,0.00, ,655, ,17.3, ,70.2, ,57.5, ,63.4, ,100, ,76, ,87, ,59.4, ,3.0, ,70.9, ,69.1, 
99,Santa Monica,Los Angeles Basin,4/28/2020,119,0.18, ,0.00, ,626, ,17.1, ,72.2, ,58.8, ,63.4, ,100, ,74, ,86, ,59.0, ,3.3, ,80.3, ,69.3, 
99,Santa Monica,Los Angeles Basin,4/29/2020,120,0.10, ,0.00, ,384, ,17.9, ,69.5, ,58.0, ,61.5, ,100, ,84, ,96, ,60.3, ,3.0, ,72.7, ,69.3, 
99,Santa Monica,Los Angeles Basin,4/30/2020,121,0.07, ,0.00, ,304, ,18.0,Y,66.9, ,59.4, ,61.4, ,100, ,86, ,97,Y,60.5,Y,2.8, ,68.2, ,69.0, 
99,Santa Monica,Los Angeles Basin,5/1/2020,122,0.19, ,0.00, ,647, ,16.5, ,69.5, ,56.4, ,63.0, ,100, ,71, ,84, ,58.1, ,3.4, ,82.7, ,69.2, 
99,Santa Monica,Los Angeles Basin,5/2/2020,123,0.20, ,0.00, ,678, ,15.2, ,69.8, ,56.0, ,62.9, ,93, ,54, ,78, ,55.8, ,4.4, ,106.3, ,69.3, 
99,Santa Monica,Los Angeles Basin,5/3/2020,124,0.20, ,0.00, ,673, ,15.3, ,69.5, ,55.8, ,62.2, ,92, ,69, ,80, ,56.0, ,4.1, ,99.5, ,69.1, 
99,Santa Monica,Los Angeles Basin,5/4/2020,125,0.21, ,0.00, ,686, ,16.1, ,72.8, ,55.0, ,64.3, ,98, ,59, ,78, ,57.4, ,3.5, ,83.5, ,68.9, 
99,Santa Monica,Los Angeles Basin,5/5/2020,126,0.23, ,0.00, ,703,R,14.0, ,79.3, ,59.0, ,68.8, ,77, ,40, ,58, ,53.6, ,3.7, ,88.6, ,69.1, 
99,Santa Monica,Los Angeles Basin,5/6/2020,127,0.24,R,0.00, ,694, ,14.9, ,83.1,Y,58.9, ,70.6, ,81, ,32, ,58, ,55.3, ,3.1, ,73.2, ,69.3, 
99,Santa Monica,Los Angeles Basin,5/7/2020,128,0.24,R,0.00, ,696, ,14.3, ,84.2,R,62.6,Y,71.7,Y,86, ,34, ,54,Y,54.1,Y,4.0, ,95.4, ,69.8, 
99,Santa Monica,Los Angeles Basin,5/8/2020,129,0.21, ,0.00, ,703, ,16.4, ,74.8, ,58.9, ,66.0, ,98, ,45, ,75, ,57.9, ,3.9, ,93.0, ,69.8, 
99,Santa Monica,Los Angeles Basin,5/9/2020,130,0.19, ,0.00, ,635, ,17.6, ,70.6, ,58.6, ,63.8, ,98, ,75, ,87, ,59.9, ,4.0, ,96.5, ,69.9, 
