Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
6,Davis,Sacramento Valley,1/15/2020,015,0.03, ,0.00, ,175, ,7.9, ,50.3, ,33.8, ,42.0, ,100, ,67, ,87, ,38.5, ,3.2, ,76.6, ,47.0, 
6,Davis,Sacramento Valley,1/16/2020,016,0.01, ,0.61, ,62, ,8.8, ,48.0, ,40.7, ,44.2, ,97, ,80, ,89, ,41.3, ,7.3, ,175.5, ,46.5, 
6,Davis,Sacramento Valley,1/17/2020,017,0.02, ,0.00, ,128, ,8.5, ,45.8, ,37.7, ,41.3, ,100, ,90, ,97, ,40.4, ,4.7, ,112.6, ,46.3, 
6,Davis,Sacramento Valley,1/18/2020,018,0.06, ,0.00, ,239, ,8.2, ,52.2, ,37.6, ,44.5, ,98, ,64, ,82, ,39.4, ,5.4, ,128.9, ,46.5, 
6,Davis,Sacramento Valley,1/19/2020,019,0.02, ,0.00, ,110, ,8.6, ,47.3, ,36.8, ,41.6, ,100, ,87, ,96, ,40.6, ,2.4, ,58.6, ,46.4, 
6,Davis,Sacramento Valley,1/20/2020,020,0.01, ,0.00, ,80, ,9.6, ,49.6, ,40.2, ,44.7, ,100, ,86, ,95, ,43.4, ,3.3, ,79.7, ,46.8, 
6,Davis,Sacramento Valley,1/21/2020,021,0.01, ,0.04, ,87, ,11.4, ,55.8, ,43.4, ,50.1, ,99, ,86, ,93, ,48.1, ,6.5, ,156.3, ,48.1, 
6,Davis,Sacramento Valley,1/22/2020,022,0.05, ,0.00, ,218, ,11.6, ,59.6, ,45.3, ,51.6, ,100, ,62, ,89, ,48.5, ,3.1, ,74.1, ,50.4, 
6,Davis,Sacramento Valley,1/23/2020,023,0.03, ,0.00, ,156, ,11.2, ,56.7, ,43.1, ,49.6, ,99, ,80, ,93, ,47.5, ,2.3, ,54.0, ,49.5, 
6,Davis,Sacramento Valley,1/24/2020,024,0.05, ,0.00, ,229, ,12.2, ,59.8, ,44.3, ,51.7, ,100, ,81, ,93, ,49.8, ,4.3, ,102.6, ,50.8, 
6,Davis,Sacramento Valley,1/25/2020,025,0.04, ,0.09, ,176, ,13.4, ,59.4, ,47.4, ,53.9, ,100, ,85, ,94, ,52.3, ,3.6, ,86.1, ,52.3, 
6,Davis,Sacramento Valley,1/26/2020,026,0.08, ,0.05, ,288, ,12.6, ,66.1, ,46.8, ,56.6,Y,100, ,49, ,80,Y,50.7,Y,6.5, ,154.8, ,53.7, 
6,Davis,Sacramento Valley,1/27/2020,027,0.07, ,0.00, ,262, ,11.2, ,64.8, ,44.9, ,53.7, ,95, ,63, ,80, ,47.6, ,4.2, ,101.6, ,52.8, 
6,Davis,Sacramento Valley,1/28/2020,028,0.05, ,0.00, ,210, ,11.9, ,62.1, ,47.4, ,52.5, ,99, ,70, ,88, ,49.1, ,6.2, ,149.2, ,52.7, 
6,Davis,Sacramento Valley,1/29/2020,029,0.09, ,0.01, ,269, ,10.5, ,66.5, ,46.9, ,54.1, ,100, ,39, ,73, ,45.7, ,7.6, ,183.0, ,52.2, 
6,Davis,Sacramento Valley,1/30/2020,030,0.07, ,0.00, ,256, ,11.3, ,64.3, ,45.0, ,52.3, ,97, ,59, ,84, ,47.7, ,4.7, ,112.4, ,52.1, 
6,Davis,Sacramento Valley,1/31/2020,031,0.06, ,0.00, ,277, ,11.8, ,66.0, ,41.3, ,52.3, ,100, ,65, ,88, ,48.9, ,1.8, ,44.0, ,52.1, 
6,Davis,Sacramento Valley,2/1/2020,032,0.06, ,0.00, ,291, ,11.8, ,67.3, ,40.8, ,52.1, ,100, ,60, ,89, ,48.9, ,1.5, ,37.2, ,51.9, 
6,Davis,Sacramento Valley,2/2/2020,033,0.08, ,0.01, ,240, ,7.8, ,57.7, ,39.2, ,49.2, ,100, ,27, ,66, ,38.2, ,5.9, ,141.4, ,51.6, 
6,Davis,Sacramento Valley,2/3/2020,034,0.13, ,0.00, ,333, ,4.4, ,53.0, ,36.9, ,44.5, ,68, ,25, ,44, ,24.1, ,11.6, ,279.3, ,48.4, 
6,Davis,Sacramento Valley,2/4/2020,035,0.13, ,0.00, ,314, ,4.4, ,54.7, ,39.0, ,46.2, ,56, ,30, ,41, ,23.9, ,12.8,Y,306.1,Y,47.4, 
6,Davis,Sacramento Valley,2/5/2020,036,0.08, ,0.01, ,308, ,6.5, ,61.1, ,34.0, ,47.6, ,87, ,38, ,58, ,33.6, ,2.8, ,67.5, ,47.9, 
6,Davis,Sacramento Valley,2/6/2020,037,0.08, ,0.00, ,329, ,8.2, ,63.1, ,35.5, ,48.3, ,94, ,48, ,71, ,39.3, ,2.2, ,52.9, ,48.5, 
6,Davis,Sacramento Valley,2/7/2020,038,0.08, ,0.00, ,330, ,9.2, ,65.1, ,35.7, ,49.7, ,100, ,48, ,75, ,42.2, ,2.2, ,53.0, ,49.0, 
6,Davis,Sacramento Valley,2/8/2020,039,0.10, ,0.00, ,315, ,7.9, ,63.4, ,34.8, ,49.3, ,100, ,32, ,66, ,38.6, ,6.9, ,164.4, ,49.2, 
6,Davis,Sacramento Valley,2/9/2020,040,0.23, ,0.00, ,350, ,5.1, ,60.8, ,45.9, ,52.8, ,44, ,29, ,37, ,27.5, ,20.4,R,489.6,R,48.5, 
6,Davis,Sacramento Valley,2/10/2020,041,0.24, ,0.00, ,355, ,5.0, ,71.6, ,49.3, ,59.4, ,40, ,21, ,29, ,27.3, ,15.9,R,382.4,R,49.1, 
6,Davis,Sacramento Valley,2/11/2020,042,0.19, ,0.00, ,355, ,5.9, ,73.5,Y,44.7, ,60.4, ,72, ,19, ,33, ,31.2, ,10.1, ,243.2, ,50.2, 
6,Davis,Sacramento Valley,2/12/2020,043,0.10,R,0.00, ,349, ,7.9, ,67.0, ,38.0, ,53.1, ,90, ,34, ,57, ,38.4, ,3.4, ,82.6, ,49.8, 
6,Davis,Sacramento Valley,2/13/2020,044,0.09, ,0.00, ,347, ,8.9, ,63.8, ,35.9, ,49.8, ,94, ,48, ,73, ,41.5, ,4.3, ,102.9, ,50.2, 
6,Davis,Sacramento Valley,2/14/2020,045,0.08, ,0.00, ,309, ,9.3, ,64.1, ,35.5, ,49.6, ,100, ,48, ,77, ,42.7, ,4.1, ,99.3, ,50.2, 
6,Davis,Sacramento Valley,2/15/2020,046,0.07, ,0.00, ,307, ,10.0, ,65.8, ,38.1, ,51.0, ,100, ,54, ,79, ,44.6, ,2.2, ,52.9, ,50.4, 
6,Davis,Sacramento Valley,2/16/2020,047,0.10, ,0.00, ,343, ,9.6, ,66.0, ,44.4, ,54.8, ,86, ,45, ,66, ,43.6, ,4.1, ,99.6, ,51.8, 
6,Davis,Sacramento Valley,2/17/2020,048,0.23, ,0.00, ,367, ,5.4, ,70.3, ,46.1, ,59.4, ,80, ,15, ,31, ,28.9, ,13.8,Y,331.0,Y,51.3, 
6,Davis,Sacramento Valley,2/18/2020,049,0.15, ,0.00, ,377, ,4.4,Y,66.2, ,43.5, ,55.3, ,59, ,20, ,30,Y,24.2,Y,7.4, ,178.8, ,51.0, 
6,Davis,Sacramento Valley,2/19/2020,050,0.11, ,0.00, ,359, ,6.1, ,65.4, ,38.8, ,51.2, ,69, ,27, ,47, ,31.8, ,3.9, ,93.1, ,49.5, 
6,Davis,Sacramento Valley,2/20/2020,051,0.11, ,0.00, ,345, ,6.9, ,66.8, ,40.1, ,52.9, ,76, ,29, ,51, ,35.2, ,4.4, ,106.7, ,49.7, 
6,Davis,Sacramento Valley,2/21/2020,052,0.14, ,0.00, ,370, ,6.6, ,73.1, ,42.6, ,56.9, ,68, ,22, ,42, ,33.8, ,5.7, ,137.5, ,49.9, 
6,Davis,Sacramento Valley,2/22/2020,053,0.11, ,0.00, ,365, ,8.1, ,73.5, ,41.1, ,55.6, ,85, ,27, ,54, ,39.1, ,4.6, ,109.7, ,51.2, 
6,Davis,Sacramento Valley,2/23/2020,054,0.07, ,0.00, ,294, ,10.3, ,62.6, ,41.0, ,50.8, ,97, ,58, ,81, ,45.2, ,3.6, ,86.2, ,51.7, 
6,Davis,Sacramento Valley,2/24/2020,055,0.19, ,0.00, ,395, ,6.9, ,74.0, ,43.5, ,58.9, ,93, ,13, ,41, ,35.2, ,9.2, ,221.1, ,51.3, 
6,Davis,Sacramento Valley,2/25/2020,056,0.21, ,0.00, ,402, ,5.8, ,76.6,Y,50.6, ,63.6,Y,57, ,18, ,29,Y,30.6,Y,9.7, ,233.9, ,52.0, 
6,Davis,Sacramento Valley,2/26/2020,057,0.11, ,0.00, ,392, ,9.3, ,74.9, ,40.9, ,57.3, ,79, ,34, ,58, ,42.7, ,1.8, ,43.3, ,53.0, 
6,Davis,Sacramento Valley,2/27/2020,058,0.14, ,0.00, ,404, ,8.3, ,76.6,Y,44.4, ,59.0, ,83, ,24, ,49, ,39.8, ,3.9, ,92.6, ,52.8, 
6,Davis,Sacramento Valley,2/28/2020,059,0.10, ,0.00, ,323, ,10.0, ,74.0, ,45.7, ,58.7, ,75, ,40, ,59, ,44.5, ,3.2, ,75.8, ,53.5, 
6,Davis,Sacramento Valley,2/29/2020,060,0.13, ,0.00, ,394, ,8.7, ,67.9, ,42.4, ,55.9, ,86, ,36, ,57, ,40.9, ,5.1, ,123.3, ,54.3, 
6,Davis,Sacramento Valley,3/1/2020,061,0.16, ,0.00, ,293, ,5.7, ,61.8, ,46.8, ,53.2, ,80, ,23, ,41, ,30.3, ,11.6, ,279.2, ,52.1, 
6,Davis,Sacramento Valley,3/2/2020,062,0.26, ,0.00, ,425, ,4.8, ,72.0, ,46.9, ,59.2, ,42, ,16, ,28, ,26.1, ,15.1,R,362.9,R,51.2, 
6,Davis,Sacramento Valley,3/3/2020,063,0.16, ,0.00, ,429, ,8.5, ,80.3,Y,43.1, ,61.7, ,86, ,21, ,45, ,40.2, ,6.2, ,148.1, ,53.1, 
6,Davis,Sacramento Valley,3/4/2020,064,0.13, ,0.01, ,429, ,9.1, ,79.0,Y,42.9, ,59.7, ,82, ,27, ,52, ,42.2, ,1.8, ,43.0, ,54.3, 
6,Davis,Sacramento Valley,3/5/2020,065,0.13, ,0.00, ,414, ,10.6, ,71.4, ,43.2, ,56.4, ,97, ,42, ,68, ,46.0, ,4.1, ,98.0, ,54.6, 
6,Davis,Sacramento Valley,3/6/2020,066,0.10, ,0.00, ,322, ,9.9, ,62.2, ,44.6, ,53.9, ,90, ,52, ,70, ,44.3, ,6.5, ,156.1, ,54.0, 
6,Davis,Sacramento Valley,3/7/2020,067,0.07, ,0.01, ,234, ,9.7, ,58.9, ,41.8, ,50.6, ,89, ,60, ,77, ,43.8, ,7.9, ,188.5, ,52.6, 
6,Davis,Sacramento Valley,3/8/2020,068,0.05, ,0.00, ,212, ,9.0, ,57.3, ,40.5, ,49.3, ,91, ,60, ,75, ,41.8, ,2.8, ,67.4, ,52.5, 
6,Davis,Sacramento Valley,3/9/2020,069,0.13, ,0.00, ,428, ,8.6, ,65.3, ,46.6, ,55.0, ,77, ,41, ,58, ,40.7, ,4.2, ,100.1, ,53.9, 
6,Davis,Sacramento Valley,3/10/2020,070,0.17, ,0.00, ,442, ,8.0, ,75.9, ,44.5, ,59.5, ,75, ,23, ,46, ,38.9, ,7.1, ,171.2, ,53.7, 
6,Davis,Sacramento Valley,3/11/2020,071,0.13, ,0.00, ,449, ,10.8, ,72.7, ,45.4, ,59.3, ,97, ,35, ,63, ,46.6, ,2.8, ,66.7, ,55.4, 
6,Davis,Sacramento Valley,3/12/2020,072,0.21, ,0.00, ,470, ,7.9, ,80.6, ,48.0, ,63.6, ,84, ,18, ,39, ,38.5, ,7.3, ,176.2, ,55.3, 
6,Davis,Sacramento Valley,3/13/2020,073,0.18, ,0.00, ,464, ,9.2, ,66.8, ,41.5, ,56.2, ,90, ,33, ,59, ,42.3, ,10.8, ,258.1, ,54.4, 
6,Davis,Sacramento Valley,3/14/2020,074,0.05, ,0.23, ,216, ,9.9, ,53.9, ,46.1, ,49.5, ,93, ,72, ,82, ,44.3, ,8.6, ,205.3, ,52.8, 
6,Davis,Sacramento Valley,3/15/2020,075,0.07, ,0.43, ,233, ,9.1, ,54.9, ,44.0, ,48.7, ,98, ,54, ,78, ,42.0, ,8.3, ,200.0, ,51.8, 
6,Davis,Sacramento Valley,3/16/2020,076,0.01, ,0.22, ,115, ,8.6, ,47.4,Y,40.3, ,43.7,Y,97, ,76, ,88,Y,40.5,Y,3.9, ,94.2, ,51.1, 
6,Davis,Sacramento Valley,3/17/2020,077,0.07, ,0.00, ,310, ,8.7, ,55.4, ,38.9, ,46.6, ,98, ,55, ,81, ,41.0, ,4.5, ,107.5, ,51.0, 
6,Davis,Sacramento Valley,3/18/2020,078,0.04, ,0.05, ,190, ,9.8, ,53.4, ,43.4, ,48.0, ,97, ,70, ,86, ,43.9, ,4.0, ,96.4, ,52.0, 
6,Davis,Sacramento Valley,3/19/2020,079,0.12, ,0.00, ,478, ,8.7, ,61.8, ,35.5, ,48.8, ,99, ,46, ,74, ,41.0, ,3.4, ,81.4, ,52.6, 
6,Davis,Sacramento Valley,3/20/2020,080,0.12, ,0.00, ,457, ,9.2, ,63.6, ,37.8, ,50.9, ,99, ,46, ,72, ,42.4, ,3.0, ,72.9, ,53.3, 
6,Davis,Sacramento Valley,3/21/2020,081,0.13, ,0.00, ,461, ,9.4, ,65.2, ,40.2, ,52.7, ,92, ,49, ,69, ,43.0, ,3.7, ,89.3, ,53.2, 
6,Davis,Sacramento Valley,3/22/2020,082,0.13, ,0.00, ,459, ,9.9, ,69.0, ,41.5, ,55.3, ,96, ,41, ,66, ,44.2, ,3.9, ,94.3, ,53.8, 
6,Davis,Sacramento Valley,3/23/2020,083,0.16, ,0.00, ,505, ,9.8, ,61.9, ,43.2, ,52.3, ,95, ,53, ,73, ,43.9, ,9.4, ,224.6, ,53.4, 
6,Davis,Sacramento Valley,3/24/2020,084,0.08, ,0.08, ,271, ,9.4, ,57.0, ,40.9, ,49.4, ,90, ,58, ,78, ,42.8, ,7.0, ,169.0, ,52.3, 
6,Davis,Sacramento Valley,3/25/2020,085,0.12, ,0.02, ,458, ,7.6, ,58.4, ,37.6, ,47.0, ,90, ,45, ,70, ,37.5, ,5.7, ,136.1, ,52.1, 
6,Davis,Sacramento Valley,3/26/2020,086,0.13, ,0.00, ,504, ,7.0, ,60.2, ,35.1, ,47.5, ,94, ,35, ,63, ,35.4, ,3.8, ,91.4, ,51.9, 
6,Davis,Sacramento Valley,3/27/2020,087,0.15, ,0.00, ,512, ,7.7, ,63.2, ,34.3, ,49.0, ,96, ,34, ,65, ,37.9, ,4.8, ,115.3, ,51.8, 
6,Davis,Sacramento Valley,3/28/2020,088,0.05, ,0.04, ,221, ,10.5, ,57.6, ,44.9, ,50.8, ,96, ,65, ,83, ,45.8, ,4.6, ,110.5, ,52.3, 
6,Davis,Sacramento Valley,3/29/2020,089,0.10, ,0.00, ,343, ,11.1, ,64.1, ,47.8, ,54.1, ,99, ,53, ,78, ,47.3, ,5.0, ,119.9, ,53.5, 
6,Davis,Sacramento Valley,3/30/2020,090,0.14, ,0.00, ,453, ,10.6, ,66.8, ,46.9, ,55.8, ,92, ,53, ,70, ,46.1, ,6.6, ,157.9, ,54.2, 
6,Davis,Sacramento Valley,3/31/2020,091,0.12, ,0.00, ,376, ,11.7, ,72.1, ,49.0, ,59.0, ,90, ,45, ,68, ,48.6, ,4.4, ,105.6, ,55.7, 
6,Davis,Sacramento Valley,4/1/2020,092,0.18, ,0.01,H,562, ,6.4, ,64.9, ,42.1, ,53.8, ,86, ,23, ,45, ,33.1, ,5.9, ,140.8, ,54.2, 
6,Davis,Sacramento Valley,4/2/2020,093,0.22, ,0.00, ,581, ,5.0, ,67.9, ,44.6, ,55.5, ,74, ,14, ,34, ,27.3, ,8.6, ,205.4, ,53.5, 
6,Davis,Sacramento Valley,4/3/2020,094,0.17, ,0.00, ,551, ,7.1, ,68.4, ,39.8, ,52.9, ,84, ,25, ,52, ,35.6, ,5.4, ,129.4, ,53.4, 
6,Davis,Sacramento Valley,4/4/2020,095,0.03, ,0.48, ,143, ,11.1, ,58.4, ,42.4, ,50.2, ,98, ,69, ,89, ,47.3, ,6.7, ,161.9, ,52.6, 
6,Davis,Sacramento Valley,4/5/2020,096,0.03, ,0.52, ,143, ,11.3, ,55.1, ,45.6, ,51.1, ,98, ,69, ,88, ,47.8, ,7.6, ,182.0, ,53.1, 
6,Davis,Sacramento Valley,4/6/2020,097,0.07, ,0.18, ,290, ,9.8, ,56.9, ,40.5, ,47.4, ,97, ,63, ,88, ,44.0, ,4.2, ,101.9, ,52.7, 
6,Davis,Sacramento Valley,4/7/2020,098,0.14, ,0.00, ,530, ,10.5, ,65.8, ,42.3, ,53.8, ,99, ,47, ,74, ,45.9, ,3.2, ,76.8, ,54.1, 
6,Davis,Sacramento Valley,4/8/2020,099,0.07, ,0.00, ,279, ,11.9, ,62.3, ,46.9, ,54.6, ,93, ,68, ,82, ,49.1, ,4.9, ,118.2, ,54.9, 
6,Davis,Sacramento Valley,4/9/2020,100,0.10, ,0.00, ,362, ,11.9, ,63.1, ,50.4, ,55.7, ,97, ,57, ,79, ,49.2, ,4.6, ,111.2, ,55.1, 
6,Davis,Sacramento Valley,4/10/2020,101,0.17, ,0.00, ,545, ,12.4, ,71.4, ,46.9, ,58.8, ,99, ,51, ,73, ,50.3, ,4.6, ,111.4, ,56.5, 
6,Davis,Sacramento Valley,4/11/2020,102,0.17, ,0.00, ,573, ,12.5, ,67.7, ,44.9, ,55.9, ,98, ,64, ,82, ,50.4, ,6.3, ,150.9, ,57.3, 
6,Davis,Sacramento Valley,4/12/2020,103,0.13, ,0.00, ,441, ,13.2, ,73.0, ,47.6, ,58.7, ,98, ,53, ,78, ,52.0, ,4.8, ,116.1, ,58.0, 
6,Davis,Sacramento Valley,4/13/2020,104,0.23, ,0.00, ,605, ,8.5, ,76.2, ,44.4, ,60.7, ,98, ,18, ,47, ,40.2, ,7.2, ,172.8, ,57.9, 
6,Davis,Sacramento Valley,4/14/2020,105,0.27, ,0.00, ,622, ,5.5, ,79.6, ,48.8, ,64.5, ,61, ,12, ,27, ,29.6, ,7.5, ,180.5, ,57.3, 
6,Davis,Sacramento Valley,4/15/2020,106,0.20, ,0.00, ,583, ,9.5, ,81.4, ,44.9, ,62.7, ,80, ,26, ,49, ,43.1, ,3.3, ,80.1, ,57.9, 
6,Davis,Sacramento Valley,4/16/2020,107,0.20, ,0.00, ,598, ,12.1, ,79.1, ,47.8, ,62.1, ,95, ,33, ,64, ,49.6, ,5.0, ,121.0, ,59.3, 
6,Davis,Sacramento Valley,4/17/2020,108,0.18, ,0.00, ,520, ,11.8, ,70.6, ,50.8, ,58.7, ,91, ,51, ,70, ,49.0, ,7.1, ,170.4, ,59.1, 
6,Davis,Sacramento Valley,4/18/2020,109,0.20, ,0.00, ,601, ,10.2, ,69.4, ,47.5, ,57.3, ,85, ,46, ,63, ,44.9, ,6.2, ,149.6, ,58.1, 
6,Davis,Sacramento Valley,4/19/2020,110,0.19, ,0.00, ,612, ,10.3, ,68.9, ,47.9, ,57.9, ,83, ,48, ,63, ,45.4, ,5.7, ,136.4, ,58.1, 
6,Davis,Sacramento Valley,4/20/2020,111,0.12, ,0.00, ,358, ,10.6, ,69.6, ,50.8, ,58.4, ,84, ,43, ,64, ,46.1, ,5.2, ,124.1, ,58.1, 
6,Davis,Sacramento Valley,4/21/2020,112,0.20, ,0.00, ,613, ,11.6, ,78.3, ,44.5, ,60.8, ,94, ,37, ,63, ,48.4, ,4.3, ,102.2, ,59.6, 
6,Davis,Sacramento Valley,4/22/2020,113,0.21, ,0.00, ,595, ,12.8, ,82.9, ,48.6, ,66.7, ,88, ,35, ,57, ,51.1, ,4.0, ,94.9, ,61.2, 
6,Davis,Sacramento Valley,4/23/2020,114,0.24, ,0.00, ,612, ,12.2, ,84.7, ,56.9, ,71.6, ,86, ,27, ,46, ,49.7, ,5.0, ,120.3, ,62.3, 
6,Davis,Sacramento Valley,4/24/2020,115,0.26, ,0.00, ,635, ,10.5, ,89.6, ,54.4, ,73.0, ,66, ,17, ,38, ,45.7, ,5.6, ,133.7, ,62.3, 
6,Davis,Sacramento Valley,4/25/2020,116,0.24, ,0.00, ,575, ,12.3, ,88.7, ,60.2, ,73.3, ,66, ,21, ,44, ,50.1, ,4.9, ,116.4, ,63.6, 
6,Davis,Sacramento Valley,4/26/2020,117,0.24, ,0.00, ,633, ,12.5, ,84.0, ,53.3, ,68.0, ,89, ,35, ,53, ,50.4, ,4.8, ,115.4, ,63.9, 
6,Davis,Sacramento Valley,4/27/2020,118,0.22, ,0.00, ,611, ,11.4, ,83.6, ,50.6, ,67.6, ,71, ,27, ,49, ,47.9, ,3.9, ,93.1, ,64.0, 
6,Davis,Sacramento Valley,4/28/2020,119,0.26, ,0.00, ,632, ,13.9, ,89.4, ,62.3,Y,74.2, ,73, ,31, ,48, ,53.4, ,5.7, ,136.9, ,65.5, 
6,Davis,Sacramento Valley,4/29/2020,120,0.20, ,0.00, ,518, ,14.7, ,83.4, ,57.4, ,68.1, ,85, ,41, ,62, ,54.8, ,6.4, ,152.9, ,65.1, 
6,Davis,Sacramento Valley,4/30/2020,121,0.26, ,0.00, ,646, ,9.8, ,82.2, ,53.2, ,67.7, ,84, ,19, ,42, ,43.9, ,6.2, ,147.6, ,64.7, 
6,Davis,Sacramento Valley,5/1/2020,122,0.23, ,0.00, ,650, ,9.3, ,81.7, ,48.8, ,63.4, ,71, ,24, ,47, ,42.7, ,4.9, ,117.0, ,64.7, 
6,Davis,Sacramento Valley,5/2/2020,123,0.20, ,0.00, ,536, ,12.8, ,74.0, ,52.8, ,63.5, ,89, ,48, ,64, ,51.2, ,7.0, ,168.4, ,64.6, 
6,Davis,Sacramento Valley,5/3/2020,124,0.24, ,0.00, ,672, ,8.9, ,77.0, ,50.5, ,62.7, ,85, ,27, ,46, ,41.4, ,6.0, ,143.2, ,63.6, 
6,Davis,Sacramento Valley,5/4/2020,125,0.22, ,0.00, ,651, ,8.8, ,83.0, ,44.7, ,63.9, ,80, ,19, ,44, ,41.3, ,3.6, ,86.4, ,62.9, 
6,Davis,Sacramento Valley,5/5/2020,126,0.25, ,0.00, ,659, ,9.6, ,84.0, ,47.7, ,65.5, ,77, ,20, ,45, ,43.4, ,5.2, ,124.7, ,64.0, 
6,Davis,Sacramento Valley,5/6/2020,127,0.31, ,0.01,H,673, ,7.7, ,83.3, ,47.0, ,67.3, ,89, ,9, ,34, ,37.7, ,9.0, ,215.6, ,62.6, 
6,Davis,Sacramento Valley,5/7/2020,128,0.34, ,0.00, ,670, ,6.5, ,89.8, ,59.2, ,75.5, ,57, ,12, ,22, ,33.5, ,8.6, ,206.2, ,63.2, 
6,Davis,Sacramento Valley,5/8/2020,129,0.25, ,0.00, ,631, ,10.4, ,94.5, ,51.6, ,73.8, ,69, ,14, ,36, ,45.6, ,3.1, ,74.0, ,64.4, 
6,Davis,Sacramento Valley,5/9/2020,130,0.27, ,0.00, ,661, ,11.8, ,89.4, ,53.4, ,69.9, ,77, ,16, ,47, ,48.9, ,5.4, ,130.2, ,65.3, 
6,Davis,Sacramento Valley,5/10/2020,131,0.24, ,0.00, ,631, ,11.8, ,81.9, ,53.0, ,64.8, ,84, ,33, ,56, ,48.9, ,6.6, ,157.7, ,65.9, 
6,Davis,Sacramento Valley,5/11/2020,132,0.16, ,0.02, ,418, ,11.1, ,73.5, ,52.2, ,60.4, ,89, ,27, ,62, ,47.2, ,8.5, ,204.4, ,63.0, 
6,Davis,Sacramento Valley,5/12/2020,133,0.18, ,0.00, ,487, ,12.0, ,68.7, ,54.4, ,60.4, ,93, ,49, ,67, ,49.4, ,9.7, ,233.1, ,62.6, 
6,Davis,Sacramento Valley,5/13/2020,134,0.11, ,0.00, ,340, ,12.4, ,67.0, ,49.2, ,58.3, ,90, ,60, ,74, ,50.2, ,7.4, ,178.1, ,61.8, 
6,Davis,Sacramento Valley,5/14/2020,135,0.15, ,0.00, ,431, ,12.8, ,70.4, ,52.2, ,61.0, ,86, ,51, ,70, ,51.2, ,6.6, ,158.1, ,61.9, 
