Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
163,Atascadero,Central Coast Valleys,1/14/2020,014,0.06, ,0.00, ,276, ,7.8, ,55.9, ,32.7, ,43.3, ,99, ,57, ,82, ,38.2, ,3.0, ,71.2, ,48.3, 
163,Atascadero,Central Coast Valleys,1/15/2020,015,0.07, ,0.00, ,327,R,7.3, ,61.2, ,31.9, ,42.6, ,96, ,47, ,79, ,36.5, ,2.3, ,55.0, ,48.3, 
163,Atascadero,Central Coast Valleys,1/16/2020,016,0.04, ,0.54, ,188, ,8.2, ,52.1, ,32.4, ,42.2, ,98, ,71, ,89, ,39.3, ,4.5, ,107.2, ,48.2, 
163,Atascadero,Central Coast Valleys,1/17/2020,017,0.05, ,0.01, ,236, ,7.5, ,51.9, ,33.5, ,40.3, ,99, ,61, ,88, ,37.1, ,2.5, ,60.5, ,47.6, 
163,Atascadero,Central Coast Valleys,1/18/2020,018,0.05, ,0.00, ,230, ,7.4, ,53.7, ,29.9, ,40.8, ,98, ,67, ,85, ,36.7, ,2.8, ,68.1, ,47.0, 
163,Atascadero,Central Coast Valleys,1/19/2020,019,0.03, ,0.00, ,151, ,8.0, ,50.8, ,30.3, ,41.8, ,98, ,71, ,89, ,38.7, ,1.7, ,39.7, ,46.8, 
163,Atascadero,Central Coast Valleys,1/20/2020,020,0.02, ,0.00, ,85, ,9.6, ,56.9, ,41.7, ,47.6, ,95, ,55, ,86, ,43.6, ,1.7, ,39.7, ,47.1, 
163,Atascadero,Central Coast Valleys,1/21/2020,021,0.07, ,0.00, ,300, ,9.9, ,61.2, ,40.9, ,49.2, ,98, ,57, ,83, ,44.4, ,1.9, ,45.0, ,48.2, 
163,Atascadero,Central Coast Valleys,1/22/2020,022,0.06, ,0.00, ,248, ,11.2, ,63.9, ,41.4, ,52.6, ,96, ,64, ,83, ,47.6, ,2.6, ,61.9, ,49.4, 
163,Atascadero,Central Coast Valleys,1/23/2020,023,0.08, ,0.00, ,312, ,11.3, ,67.2, ,45.0, ,54.3, ,93, ,55, ,79, ,47.8, ,3.1, ,73.7, ,50.6, 
163,Atascadero,Central Coast Valleys,1/24/2020,024,0.07, ,0.00, ,288, ,10.4, ,64.5, ,38.6, ,49.9, ,99, ,63, ,85, ,45.5, ,2.5, ,60.5, ,51.2, 
163,Atascadero,Central Coast Valleys,1/25/2020,025,0.08, ,0.00, ,302, ,10.0, ,65.4, ,36.9, ,50.3, ,99, ,56, ,80, ,44.5, ,2.2, ,52.7, ,51.2, 
163,Atascadero,Central Coast Valleys,1/26/2020,026,0.06, ,0.00, ,225, ,10.5, ,64.5, ,39.8, ,50.9, ,96, ,54, ,83, ,45.8, ,3.4, ,80.6, ,51.4, 
163,Atascadero,Central Coast Valleys,1/27/2020,027,0.08, ,0.00, ,331, ,9.4, ,63.7, ,38.2, ,49.6, ,98, ,47, ,78, ,43.0, ,3.1, ,73.4, ,51.5, 
163,Atascadero,Central Coast Valleys,1/28/2020,028,0.06, ,0.00, ,242, ,9.4, ,60.9, ,34.4, ,47.8, ,99, ,55, ,83, ,42.9, ,2.8, ,67.4, ,51.2, 
163,Atascadero,Central Coast Valleys,1/29/2020,029,0.08, ,0.00, ,318, ,9.6, ,60.2, ,41.0, ,50.6, ,93, ,55, ,76, ,43.4, ,3.8, ,90.6, ,51.4, 
163,Atascadero,Central Coast Valleys,1/30/2020,030,0.07, ,0.00, ,261, ,8.9, ,62.3, ,33.9, ,48.0, ,97, ,57, ,79, ,41.6, ,2.6, ,61.3, ,51.2, 
163,Atascadero,Central Coast Valleys,1/31/2020,031,0.09, ,0.00, ,360, ,10.1, ,71.7, ,39.1, ,52.4, ,96, ,44, ,75, ,44.8, ,2.4, ,57.9, ,51.1, 
163,Atascadero,Central Coast Valleys,2/1/2020,032,0.09, ,0.00, ,379,R,9.4, ,74.6, ,32.3, ,49.9, ,97, ,42, ,77, ,43.0, ,1.8, ,44.0, ,51.5, 
163,Atascadero,Central Coast Valleys,2/2/2020,033,0.09, ,0.00, ,306, ,7.2, ,61.1, ,33.2, ,45.6, ,99, ,29, ,69, ,36.1, ,4.8,Y,115.5,Y,51.6, 
163,Atascadero,Central Coast Valleys,2/3/2020,034,0.10, ,0.00, ,404,R,4.8, ,54.7, ,29.4, ,43.3, ,84, ,25, ,51, ,26.2, ,5.3,Y,127.2,Y,50.6, 
163,Atascadero,Central Coast Valleys,2/4/2020,035,0.09, ,0.00, ,391,R,3.6,Y,54.2, ,19.9, ,36.5,Y,88, ,21, ,50,Y,19.6,Y,2.6, ,63.2, ,49.1, 
163,Atascadero,Central Coast Valleys,2/5/2020,036,0.09, ,0.00, ,340, ,4.5, ,58.8, ,25.4, ,41.1, ,86, ,29, ,52, ,24.8, ,2.5, ,59.1, ,47.9, 
163,Atascadero,Central Coast Valleys,2/6/2020,037,0.10, ,0.00, ,402,R,6.0, ,65.9, ,27.5, ,45.1, ,90, ,36, ,59, ,31.6, ,2.3, ,56.2, ,47.9, 
163,Atascadero,Central Coast Valleys,2/7/2020,038,0.11, ,0.00, ,407,R,6.7, ,70.0, ,27.4, ,47.0, ,95, ,33, ,61, ,34.4, ,2.2, ,52.1, ,48.5, 
163,Atascadero,Central Coast Valleys,2/8/2020,039,0.10, ,0.00, ,408,R,7.0, ,69.3, ,28.5, ,46.5, ,94, ,32, ,65, ,35.5, ,2.2, ,53.3, ,49.1, 
163,Atascadero,Central Coast Valleys,2/9/2020,040,0.10, ,0.00, ,398,R,6.5, ,59.2, ,31.6, ,43.7, ,98, ,32, ,67, ,33.5, ,2.9, ,69.2, ,49.5, 
163,Atascadero,Central Coast Valleys,2/10/2020,041,0.11, ,0.00, ,418,R,5.0, ,66.4, ,25.9, ,43.6, ,93, ,20, ,51, ,26.9, ,2.2, ,52.0, ,49.1, 
163,Atascadero,Central Coast Valleys,2/11/2020,042,0.11, ,0.00, ,419,R,6.0, ,69.5, ,25.7, ,45.4, ,90, ,26, ,58, ,31.6, ,2.0, ,47.5, ,48.9, 
163,Atascadero,Central Coast Valleys,2/12/2020,043,0.11, ,0.01, ,416,R,7.4, ,69.3, ,28.4, ,45.5, ,94, ,32, ,71, ,36.8, ,1.9, ,45.9, ,49.2, 
163,Atascadero,Central Coast Valleys,2/13/2020,044,0.10, ,0.01, ,418,R,7.6, ,66.9, ,28.7, ,44.9, ,97, ,40, ,75, ,37.3, ,1.9, ,45.6, ,49.6, 
163,Atascadero,Central Coast Valleys,2/14/2020,045,0.08, ,0.00, ,351, ,8.9, ,68.7, ,33.3, ,46.8, ,99, ,42, ,81, ,41.4, ,2.0, ,47.5, ,49.9, 
163,Atascadero,Central Coast Valleys,2/15/2020,046,0.11, ,0.00, ,417,R,8.0, ,70.5, ,31.3, ,48.7, ,97, ,25, ,68, ,38.7, ,2.0, ,47.4, ,50.2, 
163,Atascadero,Central Coast Valleys,2/16/2020,047,0.13, ,0.00, ,427,R,8.0, ,70.5, ,35.3, ,52.6, ,95, ,29, ,59, ,38.9, ,2.9, ,69.9, ,50.7, 
163,Atascadero,Central Coast Valleys,2/17/2020,048,0.11, ,0.00, ,414, ,8.0, ,68.2, ,38.0, ,50.5, ,98, ,36, ,64, ,38.7, ,2.8, ,68.3, ,51.3, 
163,Atascadero,Central Coast Valleys,2/18/2020,049,0.12, ,0.00, ,438,R,6.3, ,71.0, ,33.0, ,48.6, ,88, ,24, ,54, ,32.6, ,2.1, ,50.7, ,51.3, 
163,Atascadero,Central Coast Valleys,2/19/2020,050,0.12, ,0.01, ,455,R,6.4, ,70.4, ,28.7, ,47.6, ,93, ,14, ,57, ,33.3, ,2.0, ,49.2, ,51.2, 
163,Atascadero,Central Coast Valleys,2/20/2020,051,0.12, ,0.02, ,445,R,6.3, ,72.8, ,28.1, ,47.6, ,95, ,22, ,56, ,32.6, ,1.9, ,45.0, ,51.1, 
163,Atascadero,Central Coast Valleys,2/21/2020,052,0.10, ,0.00, ,310, ,7.8, ,70.1, ,34.7, ,51.5, ,90, ,31, ,60, ,38.1, ,2.2, ,53.7, ,51.1, 
163,Atascadero,Central Coast Valleys,2/22/2020,053,0.08, ,0.06, ,307, ,10.6, ,61.1, ,45.2, ,52.1, ,96, ,59, ,80, ,46.0, ,2.7, ,64.3, ,51.7, 
163,Atascadero,Central Coast Valleys,2/23/2020,054,0.13, ,0.02, ,463,R,9.3, ,65.3, ,46.9, ,53.5, ,87, ,40, ,67, ,42.8, ,3.8, ,92.3, ,52.4, 
163,Atascadero,Central Coast Valleys,2/24/2020,055,0.13, ,0.03, ,460,R,9.1, ,70.2, ,42.6, ,53.8, ,99, ,37, ,65, ,42.1, ,3.6, ,86.3, ,52.8, 
163,Atascadero,Central Coast Valleys,2/25/2020,056,0.14, ,0.01, ,460,R,8.6, ,76.0, ,34.6, ,54.3, ,94, ,33, ,60, ,40.6, ,2.4, ,57.7, ,53.0, 
163,Atascadero,Central Coast Valleys,2/26/2020,057,0.14, ,0.04,H,470,R,6.9, ,76.2, ,32.6, ,52.3, ,96, ,16, ,52, ,35.0, ,1.9, ,46.1, ,53.2, 
163,Atascadero,Central Coast Valleys,2/27/2020,058,0.12, ,0.02, ,375, ,8.1, ,77.6, ,33.1, ,54.0, ,90, ,28, ,57, ,39.0, ,2.0, ,49.0, ,53.1, 
163,Atascadero,Central Coast Valleys,2/28/2020,059,0.13, ,0.02, ,408, ,7.7, ,80.2,Y,40.0, ,57.8, ,91, ,17, ,47, ,37.9, ,1.9, ,44.4, ,53.6, 
163,Atascadero,Central Coast Valleys,2/29/2020,060,0.13, ,0.02, ,441, ,9.0, ,67.8, ,41.3, ,52.0, ,89, ,46, ,68, ,41.8, ,2.7, ,64.5, ,54.1, 
163,Atascadero,Central Coast Valleys,3/1/2020,061,0.07, ,0.04, ,281, ,7.8, ,53.5, ,38.0, ,45.4, ,92, ,51, ,75, ,38.1, ,2.4, ,56.7, ,53.9, 
163,Atascadero,Central Coast Valleys,3/2/2020,062,0.13, ,0.00, ,488,R,5.8, ,64.6, ,30.4, ,46.5, ,97, ,21, ,54, ,30.9, ,2.7, ,65.0, ,52.9, 
163,Atascadero,Central Coast Valleys,3/3/2020,063,0.14, ,0.03, ,485,R,6.0, ,74.8, ,28.5, ,50.6, ,87, ,24, ,48, ,31.4, ,2.3, ,55.1, ,52.3, 
163,Atascadero,Central Coast Valleys,3/4/2020,064,0.14, ,0.00, ,488,R,8.5, ,73.8, ,32.6, ,51.3, ,94, ,36, ,66, ,40.4, ,2.0, ,48.2, ,52.7, 
163,Atascadero,Central Coast Valleys,3/5/2020,065,0.12, ,0.01, ,412, ,10.9, ,72.8, ,41.8, ,52.8, ,99, ,40, ,80, ,46.9, ,2.2, ,52.8, ,53.4, 
163,Atascadero,Central Coast Valleys,3/6/2020,066,0.12, ,0.00, ,469, ,10.1, ,70.1, ,41.7, ,50.6, ,100, ,43, ,81, ,44.9, ,3.0, ,72.7, ,54.1, 
163,Atascadero,Central Coast Valleys,3/7/2020,067,0.09, ,0.03,H,374, ,10.1, ,57.9, ,46.3, ,50.3, ,94, ,61, ,81, ,44.8, ,3.4, ,81.3, ,54.5, 
163,Atascadero,Central Coast Valleys,3/8/2020,068,0.10, ,0.00, ,353, ,8.9, ,58.0, ,39.4, ,49.0, ,97, ,50, ,75, ,41.6, ,2.7, ,65.1, ,54.4, 
163,Atascadero,Central Coast Valleys,3/9/2020,069,0.08, ,0.00, ,273, ,8.6, ,63.6, ,38.4, ,51.8, ,92, ,42, ,65, ,40.6, ,2.2, ,53.4, ,54.1, 
163,Atascadero,Central Coast Valleys,3/10/2020,070,0.02, ,0.60, ,124, ,11.5, ,57.0, ,47.5, ,51.5, ,99, ,74, ,88, ,48.2, ,2.2, ,53.5, ,54.3, 
163,Atascadero,Central Coast Valleys,3/11/2020,071,0.05, ,0.28, ,234, ,12.5, ,63.0, ,47.3, ,53.0, ,99, ,69, ,91, ,50.5, ,1.8, ,44.2, ,54.3, 
163,Atascadero,Central Coast Valleys,3/12/2020,072,0.12, ,0.00, ,414, ,11.5, ,70.7, ,41.6, ,55.4, ,99, ,52, ,77, ,48.3, ,3.1, ,73.9, ,54.8, 
163,Atascadero,Central Coast Valleys,3/13/2020,073,0.05, ,0.00, ,193, ,11.2, ,57.1, ,51.0,Y,53.4, ,90, ,73, ,81, ,47.6, ,4.4, ,106.5, ,55.4, 
163,Atascadero,Central Coast Valleys,3/14/2020,074,0.06, ,0.01, ,242, ,10.5, ,57.0, ,48.6, ,51.8, ,92, ,72, ,80, ,45.9, ,3.7, ,88.3, ,55.2, 
163,Atascadero,Central Coast Valleys,3/15/2020,075,0.04, ,0.35, ,177, ,10.6, ,52.8, ,47.9, ,49.9, ,94, ,77, ,86, ,46.0, ,4.8,Y,114.5,Y,55.0, 
163,Atascadero,Central Coast Valleys,3/16/2020,076,0.02, ,0.20,H,131, ,9.4, ,49.7, ,37.7, ,45.3, ,95, ,85, ,92, ,43.0, ,3.7, ,89.7, ,54.2, 
163,Atascadero,Central Coast Valleys,3/17/2020,077,0.12, ,0.08,H,504, ,7.7, ,56.0, ,34.8, ,44.6, ,95, ,53, ,77, ,37.9, ,3.3, ,79.1, ,53.1, 
163,Atascadero,Central Coast Valleys,3/18/2020,078,0.13, ,0.05,H,522, ,7.5, ,57.6, ,29.5, ,42.9, ,98, ,45, ,80, ,37.2, ,2.5, ,60.2, ,52.8, 
163,Atascadero,Central Coast Valleys,3/19/2020,079,0.09, ,0.03, ,331, ,8.5, ,55.5, ,39.9, ,47.1, ,95, ,59, ,77, ,40.4, ,2.4, ,57.1, ,52.9, 
163,Atascadero,Central Coast Valleys,3/20/2020,080,0.10, ,0.02, ,393, ,9.6, ,60.6, ,41.1, ,50.0, ,96, ,55, ,78, ,43.4, ,2.5, ,59.3, ,53.1, 
163,Atascadero,Central Coast Valleys,3/21/2020,081,0.07, ,0.02, ,288, ,11.2, ,60.9, ,46.6, ,52.3, ,98, ,62, ,84, ,47.6, ,2.0, ,47.4, ,53.8, 
163,Atascadero,Central Coast Valleys,3/22/2020,082,0.08, ,0.01, ,297, ,11.2, ,64.9, ,40.9, ,51.7, ,98, ,50, ,85, ,47.5, ,2.3, ,55.8, ,54.4, 
163,Atascadero,Central Coast Valleys,3/23/2020,083,0.12, ,0.02,H,450, ,11.0, ,60.8, ,42.6, ,51.3, ,98, ,65, ,85, ,47.0, ,2.5, ,60.1, ,54.8, 
163,Atascadero,Central Coast Valleys,3/24/2020,084,0.10, ,0.01, ,365, ,9.8, ,57.6, ,48.1, ,51.1, ,94, ,56, ,77, ,44.0, ,2.9, ,68.7, ,55.2, 
163,Atascadero,Central Coast Valleys,3/25/2020,085,0.14, ,0.01,H,533, ,8.5, ,56.7, ,35.7, ,48.1, ,97, ,50, ,74, ,40.2, ,3.4, ,80.5, ,55.3, 
163,Atascadero,Central Coast Valleys,3/26/2020,086,0.09, ,0.02, ,386, ,6.8, ,53.3, ,29.8, ,40.8,Y,96, ,54, ,79,Y,34.7,Y,2.4, ,58.5, ,54.6, 
163,Atascadero,Central Coast Valleys,3/27/2020,087,0.14, ,0.11,H,546, ,7.5, ,59.1, ,29.4, ,43.5,Y,97, ,52, ,78,Y,37.1,Y,2.6, ,61.9, ,53.3, 
163,Atascadero,Central Coast Valleys,3/28/2020,088,0.14, ,0.15,H,498, ,8.5, ,62.3, ,34.7, ,48.2, ,96, ,45, ,74, ,40.5, ,2.4, ,57.7, ,53.1, 
163,Atascadero,Central Coast Valleys,3/29/2020,089,0.11, ,0.09,H,439, ,10.0, ,61.3, ,41.1, ,50.9, ,97, ,59, ,79, ,44.7, ,2.4, ,58.1, ,53.6, 
163,Atascadero,Central Coast Valleys,3/30/2020,090,0.16, ,0.07,H,583, ,10.7, ,68.5, ,39.9, ,54.2, ,97, ,49, ,74, ,46.3, ,3.3, ,79.8, ,54.2, 
163,Atascadero,Central Coast Valleys,3/31/2020,091,0.18, ,0.05,H,574, ,11.2, ,72.9, ,45.5, ,58.5, ,95, ,43, ,67, ,47.6, ,3.7, ,88.2, ,55.0, 
163,Atascadero,Central Coast Valleys,4/1/2020,092,0.18, ,0.03,H,606,R,9.9, ,70.3, ,41.9, ,56.1, ,94, ,24, ,65, ,44.3, ,3.4, ,81.1, ,55.9, 
163,Atascadero,Central Coast Valleys,4/2/2020,093,0.18, ,0.01,H,603, ,6.9, ,66.2, ,33.7, ,50.4, ,95, ,31, ,56, ,35.2, ,3.3, ,79.7, ,56.0, 
163,Atascadero,Central Coast Valleys,4/3/2020,094,0.17, ,0.01,H,592, ,7.3, ,67.6, ,33.0, ,50.7, ,94, ,25, ,58, ,36.5, ,2.9, ,68.5, ,55.4, 
163,Atascadero,Central Coast Valleys,4/4/2020,095,0.16, ,0.00, ,579, ,9.4, ,62.2, ,35.9, ,49.6, ,96, ,50, ,78, ,42.9, ,2.8, ,68.1, ,55.3, 
163,Atascadero,Central Coast Valleys,4/5/2020,096,0.03, ,0.00, ,176, ,11.6, ,52.8, ,46.3, ,50.5, ,97, ,90, ,92, ,48.4, ,5.5,Y,131.6,Y,55.7, 
163,Atascadero,Central Coast Valleys,4/6/2020,097,0.14, ,0.01,H,559, ,9.2, ,56.7, ,37.7, ,48.1, ,98, ,56, ,81, ,42.5, ,2.7, ,65.2, ,55.3, 
163,Atascadero,Central Coast Valleys,4/7/2020,098,0.10, ,0.01, ,396, ,8.4, ,60.8, ,33.7, ,46.3, ,99, ,50, ,79, ,40.1, ,3.1, ,75.2, ,55.1, 
163,Atascadero,Central Coast Valleys,4/8/2020,099,0.06, ,0.01, ,249, ,10.2, ,56.8, ,43.3, ,49.0, ,98, ,69, ,87, ,45.1, ,2.7, ,63.6, ,54.8, 
163,Atascadero,Central Coast Valleys,4/9/2020,100,0.02, ,0.01, ,147, ,10.8, ,55.0, ,43.6, ,49.0, ,97, ,75, ,91, ,46.5, ,3.4, ,81.7, ,54.8, 
163,Atascadero,Central Coast Valleys,4/10/2020,101,0.17, ,0.00,H,585, ,10.8, ,66.2, ,42.4, ,53.2, ,98, ,48, ,78, ,46.5, ,2.6, ,62.1, ,54.7, 
163,Atascadero,Central Coast Valleys,4/11/2020,102,0.16, ,0.01,H,581, ,11.3, ,68.2, ,42.3, ,53.0, ,97, ,58, ,82, ,47.8, ,2.3, ,54.1, ,55.9, 
163,Atascadero,Central Coast Valleys,4/12/2020,103,0.06, ,0.01, ,252, ,11.1, ,56.5, ,45.3, ,51.6, ,96, ,73, ,86, ,47.4, ,2.8, ,68.3, ,57.1, 
163,Atascadero,Central Coast Valleys,4/13/2020,104,0.12, ,0.00, ,480, ,11.5, ,62.3, ,43.6, ,52.8, ,96, ,70, ,84, ,48.2, ,2.6, ,61.4, ,57.2, 
163,Atascadero,Central Coast Valleys,4/14/2020,105,0.20, ,0.00, ,646,R,10.1, ,74.4, ,41.4, ,55.8, ,99, ,28, ,66, ,44.7, ,2.6, ,62.6, ,57.9, 
163,Atascadero,Central Coast Valleys,4/15/2020,106,0.21, ,0.00, ,642, ,8.7, ,78.7, ,37.0, ,57.0, ,97, ,19, ,55, ,41.0, ,2.4, ,58.3, ,58.7, 
163,Atascadero,Central Coast Valleys,4/16/2020,107,0.18, ,0.00,H,614, ,10.6, ,66.6, ,38.7, ,52.7, ,96, ,58, ,78, ,46.1, ,2.8, ,68.3, ,59.3, 
163,Atascadero,Central Coast Valleys,4/17/2020,108,0.15, ,0.00, ,544, ,11.3, ,62.7, ,44.3, ,53.9, ,95, ,65, ,80, ,47.8, ,2.9, ,70.6, ,59.9, 
163,Atascadero,Central Coast Valleys,4/18/2020,109,0.08, ,0.00, ,309, ,10.3, ,60.3, ,41.4, ,51.8, ,95, ,62, ,78, ,45.3, ,2.2, ,53.5, ,60.1, 
163,Atascadero,Central Coast Valleys,4/19/2020,110,0.18, ,0.00, ,633, ,10.5, ,66.5, ,37.1, ,51.3, ,97, ,58, ,81, ,45.8, ,2.5, ,60.1, ,59.4, 
163,Atascadero,Central Coast Valleys,4/20/2020,111,0.17, ,0.00, ,601, ,11.3, ,64.7, ,44.4, ,54.2, ,96, ,58, ,79, ,47.8, ,2.9, ,69.1, ,60.0, 
163,Atascadero,Central Coast Valleys,4/21/2020,112,0.20, ,0.00,H,653, ,10.9, ,72.5, ,42.2, ,57.0, ,95, ,45, ,68, ,46.7, ,3.6, ,85.5, ,60.6, 
163,Atascadero,Central Coast Valleys,4/22/2020,113,0.23, ,0.00, ,667, ,12.1, ,81.1, ,45.1, ,62.7, ,98, ,32, ,62, ,49.6, ,4.5, ,107.0, ,61.4, 
163,Atascadero,Central Coast Valleys,4/23/2020,114,0.24, ,0.01, ,651, ,13.8,Y,83.2, ,53.7,Y,67.6,Y,93, ,36, ,60,Y,53.2,Y,4.9,Y,117.1,Y,62.8, 
163,Atascadero,Central Coast Valleys,4/24/2020,115,0.25, ,0.03, ,672, ,11.7, ,86.6, ,47.1, ,68.4,Y,91, ,29, ,50,Y,48.8,Y,3.3, ,79.0, ,63.8, 
163,Atascadero,Central Coast Valleys,4/25/2020,116,0.26, ,0.00, ,681,R,12.4, ,89.5, ,46.5, ,69.2,Y,96, ,27, ,51,Y,50.3,Y,3.2, ,77.5, ,64.7, 
163,Atascadero,Central Coast Valleys,4/26/2020,117,0.24, ,0.01, ,652, ,10.6, ,85.9, ,50.1, ,66.9, ,93, ,21, ,47, ,46.1, ,3.4, ,80.9, ,65.7,Y
163,Atascadero,Central Coast Valleys,4/27/2020,118,0.25, ,0.03, ,685,R,10.4, ,84.0, ,42.9, ,64.8, ,93, ,27, ,50, ,45.5, ,4.1, ,99.6, ,65.8, 
163,Atascadero,Central Coast Valleys,4/28/2020,119,0.25, ,0.01, ,672, ,14.1,Y,89.7, ,52.6,Y,71.2,Y,89, ,32, ,54,Y,53.8,Y,3.1, ,74.0, ,66.1,Y
163,Atascadero,Central Coast Valleys,4/29/2020,120,0.21, ,0.02, ,572, ,14.2,Y,85.1, ,50.6, ,67.3, ,97, ,38, ,62,Y,54.0,Y,3.1, ,73.8, ,67.2,Y
163,Atascadero,Central Coast Valleys,4/30/2020,121,0.27, ,0.01, ,695,R,9.9, ,85.2, ,50.5, ,65.8, ,95, ,17, ,46, ,44.4, ,5.4,Y,129.6,Y,67.2,Y
163,Atascadero,Central Coast Valleys,5/1/2020,122,0.25, ,0.00, ,698,R,8.0, ,80.9, ,41.1, ,62.1, ,87, ,17, ,42, ,38.8, ,3.8, ,91.1, ,66.5,Y
163,Atascadero,Central Coast Valleys,5/2/2020,123,0.22, ,0.02, ,692, ,10.8, ,77.3, ,41.5, ,60.3, ,94, ,34, ,60, ,46.6, ,2.9, ,69.2, ,66.0, 
163,Atascadero,Central Coast Valleys,5/3/2020,124,0.23, ,0.01, ,706,R,11.8, ,77.4, ,50.4, ,62.2, ,94, ,35, ,62, ,48.8, ,3.5, ,84.0, ,66.2, 
163,Atascadero,Central Coast Valleys,5/4/2020,125,0.24, ,0.03, ,709,R,7.7, ,83.4, ,40.4, ,62.5, ,89, ,14, ,40, ,37.7, ,2.9, ,70.0, ,66.2, 
163,Atascadero,Central Coast Valleys,5/5/2020,126,0.26, ,0.02, ,692, ,8.5, ,85.9, ,40.4, ,64.9, ,90, ,16, ,41, ,40.3, ,4.0, ,96.2, ,66.1, 
163,Atascadero,Central Coast Valleys,5/6/2020,127,0.26, ,0.02, ,715,R,9.2, ,83.8, ,52.0, ,67.0, ,87, ,16, ,41, ,42.5, ,4.5, ,108.7, ,66.4, 
163,Atascadero,Central Coast Valleys,5/7/2020,128,0.25, ,0.03, ,695, ,9.0, ,92.2, ,43.1, ,68.5, ,91, ,15, ,38, ,41.9, ,2.6, ,61.6, ,66.7, 
163,Atascadero,Central Coast Valleys,5/8/2020,129,0.24, ,0.02, ,685, ,11.0, ,88.5, ,45.0, ,65.9, ,93, ,27, ,51, ,47.1, ,2.5, ,59.8, ,67.3, 
163,Atascadero,Central Coast Valleys,5/9/2020,130,0.24, ,0.02, ,704, ,10.4, ,81.2, ,45.0, ,63.1, ,94, ,30, ,53, ,45.6, ,2.5, ,59.5, ,67.5, 
163,Atascadero,Central Coast Valleys,5/10/2020,131,0.21, ,0.03, ,703, ,11.0, ,74.4, ,39.8, ,55.4, ,95, ,46, ,74, ,47.1, ,2.9, ,68.6, ,67.3, 
