Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
195,Auburn,Sierra Foothill,1/17/2020,017,0.03, ,0.00, ,161, ,8.2, ,50.8, ,39.0, ,43.8, ,98, ,56, ,84, ,39.5, ,2.6, ,62.7, ,48.2, 
195,Auburn,Sierra Foothill,1/18/2020,018,0.05, ,0.00, ,222, ,7.3, ,52.3, ,37.4, ,44.0, ,89, ,56, ,75, ,36.6, ,2.9, ,68.6, ,48.3, 
195,Auburn,Sierra Foothill,1/19/2020,019,0.03, ,0.00, ,157, ,8.4, ,51.7, ,38.1, ,43.5, ,96, ,73, ,87, ,39.9, ,2.3, ,54.4, ,48.3, 
195,Auburn,Sierra Foothill,1/20/2020,020,0.03, ,0.00, ,129, ,8.9, ,57.4, ,40.8, ,48.8, ,95, ,59, ,76, ,41.5, ,2.4, ,56.7, ,48.7, 
195,Auburn,Sierra Foothill,1/21/2020,021,0.01, ,0.24, ,62, ,10.2, ,54.1, ,44.3, ,49.2, ,96, ,66, ,85, ,45.0, ,2.9, ,68.5, ,49.4, 
195,Auburn,Sierra Foothill,1/22/2020,022,0.02, ,0.36, ,104, ,12.2, ,57.8, ,46.7, ,51.3, ,99, ,84, ,95, ,49.7, ,2.0, ,48.4, ,50.0, 
195,Auburn,Sierra Foothill,1/23/2020,023,0.03, ,0.00, ,138, ,11.2, ,58.1, ,43.0, ,50.3, ,98, ,71, ,90, ,47.4, ,2.3, ,54.9, ,50.4, 
195,Auburn,Sierra Foothill,1/24/2020,024,0.06, ,0.00, ,244, ,12.2, ,63.1, ,47.2, ,54.1, ,98, ,63, ,85, ,49.8, ,2.4, ,57.6, ,51.2, 
195,Auburn,Sierra Foothill,1/25/2020,025,0.05, ,0.13, ,212, ,12.0, ,62.1, ,46.6, ,54.7, ,96, ,62, ,82, ,49.3, ,2.6, ,62.9, ,52.2, 
195,Auburn,Sierra Foothill,1/26/2020,026,0.03, ,0.75, ,135, ,12.6,Y,61.1, ,48.0, ,53.4, ,98, ,68, ,91,Y,50.7,Y,2.9, ,68.5, ,53.0, 
195,Auburn,Sierra Foothill,1/27/2020,027,0.06, ,0.00, ,233, ,10.4, ,62.5, ,46.6, ,53.0, ,90, ,54, ,76, ,45.6, ,2.8, ,66.8, ,52.8, 
195,Auburn,Sierra Foothill,1/28/2020,028,0.03, ,0.01, ,136, ,10.5, ,59.1, ,43.9, ,49.9, ,98, ,71, ,86, ,45.9, ,2.7, ,64.2, ,52.6, 
195,Auburn,Sierra Foothill,1/29/2020,029,0.06, ,0.00, ,241, ,8.9, ,60.8, ,40.1, ,49.3, ,93, ,52, ,74, ,41.5, ,3.0, ,71.9, ,51.7, 
195,Auburn,Sierra Foothill,1/30/2020,030,0.07, ,0.00, ,283, ,10.3, ,62.0, ,43.6, ,52.2, ,92, ,61, ,78, ,45.4, ,3.0, ,72.3, ,52.1, 
195,Auburn,Sierra Foothill,1/31/2020,031,0.07, ,0.00, ,282, ,10.8, ,66.2, ,44.9, ,53.2, ,95, ,56, ,78, ,46.6, ,3.1, ,73.8, ,52.3, 
195,Auburn,Sierra Foothill,2/1/2020,032,0.08, ,0.00, ,308, ,10.1, ,68.2, ,45.5, ,54.6, ,93, ,43, ,69, ,44.7, ,3.3, ,78.5, ,52.7, 
195,Auburn,Sierra Foothill,2/2/2020,033,0.05, ,0.00, ,161, ,6.8, ,53.9, ,32.8, ,46.7, ,88, ,29, ,63, ,34.6, ,4.0, ,96.2, ,52.5, 
195,Auburn,Sierra Foothill,2/3/2020,034,0.09, ,0.00, ,341,R,3.2,Y,55.0, ,29.2, ,42.0, ,82, ,9, ,35,Y,16.2,Y,4.6, ,111.3, ,50.3, 
195,Auburn,Sierra Foothill,2/4/2020,035,0.09, ,0.00, ,315, ,3.5,Y,55.5, ,28.3,Y,42.2, ,67, ,17, ,38,Y,18.7,Y,3.7, ,89.9, ,49.1, 
195,Auburn,Sierra Foothill,2/5/2020,036,0.08, ,0.00, ,297, ,5.3, ,57.5, ,35.5, ,44.4, ,71, ,37, ,53, ,28.4, ,2.9, ,69.2, ,48.7, 
195,Auburn,Sierra Foothill,2/6/2020,037,0.08, ,0.00, ,510,R,7.3, ,60.6, ,42.1, ,51.2, ,85, ,40, ,57, ,36.3, ,2.7, ,64.3, ,49.3, 
195,Auburn,Sierra Foothill,2/7/2020,038,0.09, ,0.00, ,347, ,7.7, ,64.8, ,40.6, ,50.3, ,86, ,39, ,62, ,37.7, ,3.3, ,79.3, ,49.7, 
195,Auburn,Sierra Foothill,2/8/2020,039,0.09, ,0.00, ,336, ,7.3, ,61.6, ,37.1, ,49.8, ,88, ,41, ,60, ,36.4, ,3.6, ,86.4, ,50.4, 
195,Auburn,Sierra Foothill,2/9/2020,040,0.13, ,0.00, ,360,R,3.7,Y,63.6, ,32.7, ,50.1, ,84, ,15, ,30,Y,20.0,Y,5.0,Y,120.0,Y,50.2, 
195,Auburn,Sierra Foothill,2/10/2020,041,0.12, ,0.00, ,361,R,4.7, ,71.0, ,36.8, ,53.0, ,46, ,22, ,34, ,25.6, ,3.7, ,87.7, ,49.9, 
195,Auburn,Sierra Foothill,2/11/2020,042,0.11, ,0.00, ,360, ,5.9, ,72.7, ,36.6, ,53.2, ,67, ,23, ,43, ,31.3, ,3.2, ,76.4, ,50.4, 
195,Auburn,Sierra Foothill,2/12/2020,043,0.10, ,0.00, ,361, ,7.0, ,64.9, ,45.0, ,52.7, ,73, ,34, ,52, ,35.5, ,3.7, ,89.4, ,51.2, 
195,Auburn,Sierra Foothill,2/13/2020,044,0.10, ,0.00, ,361, ,7.4, ,65.9, ,41.9, ,52.4, ,84, ,34, ,55, ,36.9, ,3.6, ,87.1, ,51.7, 
195,Auburn,Sierra Foothill,2/14/2020,045,0.09, ,0.00, ,344, ,8.5, ,63.2, ,36.6, ,48.9, ,93, ,51, ,72, ,40.3, ,2.6, ,63.6, ,51.7, 
195,Auburn,Sierra Foothill,2/15/2020,046,0.09, ,0.00, ,302, ,8.6, ,64.7, ,43.6, ,52.8, ,76, ,45, ,63, ,40.5, ,3.5, ,83.8, ,52.2, 
195,Auburn,Sierra Foothill,2/16/2020,047,0.10, ,0.00, ,355, ,8.6, ,65.0, ,44.7, ,54.1, ,82, ,36, ,60, ,40.5, ,3.0, ,72.9, ,53.1, 
195,Auburn,Sierra Foothill,2/17/2020,048,0.12, ,0.00, ,393,R,6.2, ,67.6, ,39.3, ,52.4, ,86, ,19, ,46, ,32.5, ,3.5, ,85.1, ,53.0, 
195,Auburn,Sierra Foothill,2/18/2020,049,0.11, ,0.00, ,386, ,6.3, ,65.5, ,40.4, ,51.7, ,65, ,28, ,48, ,32.8, ,3.2, ,76.5, ,53.0, 
195,Auburn,Sierra Foothill,2/19/2020,050,0.11, ,0.00, ,382, ,7.1, ,65.3, ,44.6, ,52.4, ,68, ,35, ,53, ,35.8, ,3.8, ,90.8, ,53.4, 
195,Auburn,Sierra Foothill,2/20/2020,051,0.12, ,0.00, ,355, ,7.2, ,68.5, ,46.0, ,54.7, ,68, ,36, ,49, ,36.0, ,3.8, ,92.2, ,53.9, 
195,Auburn,Sierra Foothill,2/21/2020,052,0.13, ,0.00, ,388, ,7.0, ,71.6, ,49.2, ,58.0, ,56, ,28, ,43, ,35.5, ,4.2, ,100.3, ,54.6, 
195,Auburn,Sierra Foothill,2/22/2020,053,0.12, ,0.00, ,394, ,7.6, ,70.1, ,45.4, ,57.3, ,82, ,30, ,47, ,37.3, ,3.0, ,72.2, ,55.3, 
195,Auburn,Sierra Foothill,2/23/2020,054,0.10, ,0.00, ,383, ,9.6, ,63.3, ,41.0, ,51.5, ,93, ,54, ,74, ,43.5, ,2.9, ,70.7, ,55.2, 
195,Auburn,Sierra Foothill,2/24/2020,055,0.13, ,0.00, ,417,R,6.9, ,69.4, ,42.8, ,55.5, ,82, ,22, ,46, ,35.2, ,3.8, ,90.9, ,55.4, 
195,Auburn,Sierra Foothill,2/25/2020,056,0.13, ,0.00, ,421,R,6.9, ,72.4, ,42.3, ,57.0, ,64, ,29, ,43, ,35.0, ,2.9, ,69.8, ,55.7, 
195,Auburn,Sierra Foothill,2/26/2020,057,0.14, ,0.00, ,417, ,8.1, ,73.9, ,50.3, ,59.9, ,66, ,28, ,46, ,38.9, ,4.0, ,96.6, ,56.7, 
195,Auburn,Sierra Foothill,2/27/2020,058,0.14, ,0.00, ,431,R,7.8, ,75.1, ,51.2, ,61.1, ,59, ,28, ,42, ,38.1, ,4.0, ,95.2, ,57.6, 
195,Auburn,Sierra Foothill,2/28/2020,059,0.13, ,0.00, ,351, ,8.3, ,75.7, ,53.7, ,62.3,Y,63, ,30, ,43,Y,39.8,Y,3.5, ,84.8, ,58.4, 
195,Auburn,Sierra Foothill,2/29/2020,060,0.12, ,0.01, ,392, ,8.7, ,65.4, ,45.2, ,55.3, ,91, ,41, ,58, ,40.8, ,3.1, ,74.8, ,58.7, 
195,Auburn,Sierra Foothill,3/1/2020,061,0.07, ,0.02, ,213, ,6.8, ,58.8, ,41.7, ,49.1, ,96, ,24, ,57, ,34.5, ,3.3, ,79.7, ,58.2, 
195,Auburn,Sierra Foothill,3/2/2020,062,0.16, ,0.00, ,454,R,4.3,Y,72.0, ,34.3, ,54.9, ,58, ,13, ,29,Y,23.3,Y,4.9, ,117.7, ,56.5, 
195,Auburn,Sierra Foothill,3/3/2020,063,0.13, ,0.00, ,451, ,8.0, ,73.7, ,42.7, ,57.6, ,73, ,34, ,49, ,38.7, ,3.4, ,80.7, ,57.1, 
195,Auburn,Sierra Foothill,3/4/2020,064,0.14, ,0.00, ,451, ,8.6, ,75.7, ,48.9, ,60.6, ,65, ,32, ,48, ,40.8, ,3.6, ,87.4, ,58.2, 
195,Auburn,Sierra Foothill,3/5/2020,065,0.14, ,0.00, ,422, ,10.6, ,75.2, ,48.9, ,63.6, ,83, ,32, ,53, ,46.0, ,2.7, ,64.8, ,59.4, 
195,Auburn,Sierra Foothill,3/6/2020,066,0.10, ,0.00, ,379, ,10.4, ,64.4, ,43.3, ,52.8, ,94, ,57, ,77, ,45.7, ,2.8, ,67.2, ,59.6, 
195,Auburn,Sierra Foothill,3/7/2020,067,0.02, ,0.37, ,114, ,10.0, ,52.3, ,44.3, ,48.3, ,96, ,76, ,87, ,44.5, ,2.9, ,68.5, ,59.1, 
195,Auburn,Sierra Foothill,3/8/2020,068,0.04, ,0.01, ,187, ,10.3, ,56.1, ,42.9, ,49.5, ,98, ,64, ,85, ,45.3, ,2.3, ,55.8, ,57.6, 
195,Auburn,Sierra Foothill,3/9/2020,069,0.10, ,0.00, ,364, ,9.7, ,64.4, ,46.1, ,53.8, ,87, ,47, ,69, ,43.9, ,3.1, ,74.9, ,57.2, 
195,Auburn,Sierra Foothill,3/10/2020,070,0.15, ,0.00, ,471, ,9.4, ,73.2, ,48.6, ,58.7, ,81, ,31, ,56, ,42.9, ,3.9, ,92.6, ,57.4, 
195,Auburn,Sierra Foothill,3/11/2020,071,0.14, ,0.00, ,471, ,10.2, ,69.8, ,49.9, ,58.5, ,76, ,44, ,61, ,45.1, ,3.8, ,92.3, ,58.3, 
195,Auburn,Sierra Foothill,3/12/2020,072,0.16, ,0.00, ,489, ,9.3, ,78.9, ,47.6, ,61.8, ,79, ,24, ,50, ,42.8, ,4.0, ,96.2, ,59.2, 
195,Auburn,Sierra Foothill,3/13/2020,073,0.15, ,0.00, ,481, ,9.2, ,68.9, ,45.9, ,56.3, ,80, ,37, ,60, ,42.5, ,3.9, ,93.5, ,59.9, 
195,Auburn,Sierra Foothill,3/14/2020,074,0.00, ,0.91, ,53, ,9.7, ,50.5, ,44.4, ,46.7, ,97, ,75, ,89, ,43.6, ,3.0, ,71.2, ,59.6, 
195,Auburn,Sierra Foothill,3/15/2020,075,0.00, ,1.50, ,65, ,9.1, ,47.6, ,38.6, ,43.6, ,96, ,91, ,94, ,42.1, ,3.4, ,80.9, ,56.4, 
195,Auburn,Sierra Foothill,3/16/2020,076,0.01, ,0.70, ,87, ,8.3, ,44.0,Y,37.6, ,40.6,Y,99, ,93, ,96,Y,39.6,Y,2.6, ,63.1, ,53.6, 
195,Auburn,Sierra Foothill,3/17/2020,077,0.07, ,0.01, ,287, ,8.1, ,52.0, ,37.7, ,44.4, ,98, ,63, ,81, ,39.0, ,3.0, ,71.4, ,53.0, 
195,Auburn,Sierra Foothill,3/18/2020,078,0.03, ,0.24, ,175, ,8.5, ,51.1, ,37.0, ,43.8, ,98, ,69, ,88, ,40.5, ,2.2, ,53.7, ,53.0, 
195,Auburn,Sierra Foothill,3/19/2020,079,0.10, ,0.00, ,406, ,8.1, ,59.8, ,36.8, ,47.4, ,93, ,55, ,73, ,39.2, ,3.7, ,88.6, ,52.8, 
195,Auburn,Sierra Foothill,3/20/2020,080,0.13, ,0.00, ,507, ,8.6, ,61.4, ,40.6, ,50.1, ,88, ,51, ,70, ,40.5, ,4.1, ,98.1, ,53.8, 
195,Auburn,Sierra Foothill,3/21/2020,081,0.14, ,0.00, ,521, ,8.7, ,63.7, ,42.1, ,52.1, ,84, ,47, ,66, ,41.0, ,3.6, ,85.8, ,54.8, 
195,Auburn,Sierra Foothill,3/22/2020,082,0.15, ,0.00, ,506, ,8.9, ,67.7, ,44.7, ,55.3, ,80, ,38, ,59, ,41.5, ,4.0, ,95.5, ,55.7, 
195,Auburn,Sierra Foothill,3/23/2020,083,0.10, ,0.00, ,319, ,9.6, ,61.8, ,46.0, ,52.6, ,79, ,62, ,71, ,43.4, ,3.7, ,88.7, ,56.4, 
195,Auburn,Sierra Foothill,3/24/2020,084,0.05, ,0.15, ,203, ,9.0, ,55.2, ,44.6, ,48.2, ,94, ,59, ,78, ,41.8, ,2.7, ,65.1, ,56.3, 
195,Auburn,Sierra Foothill,3/25/2020,085,0.09, ,0.01, ,358, ,7.8, ,56.2, ,38.4, ,45.3, ,95, ,47, ,76, ,38.2, ,2.8, ,67.2, ,55.7, 
195,Auburn,Sierra Foothill,3/26/2020,086,0.09, ,0.00, ,354, ,7.0, ,55.0, ,35.2, ,44.6, ,93, ,43, ,70, ,35.5, ,3.4, ,80.6, ,55.1, 
195,Auburn,Sierra Foothill,3/27/2020,087,0.14, ,0.00, ,553, ,7.0, ,59.7, ,38.0, ,47.6, ,84, ,39, ,62, ,35.4, ,4.1, ,99.3, ,54.6, 
195,Auburn,Sierra Foothill,3/28/2020,088,0.05, ,0.13, ,229, ,9.5, ,53.7, ,41.3, ,47.7, ,96, ,73, ,85, ,43.3, ,2.6, ,62.2, ,54.9, 
195,Auburn,Sierra Foothill,3/29/2020,089,0.08, ,0.06, ,302, ,10.2, ,61.5, ,46.3, ,51.5, ,98, ,53, ,79, ,45.1, ,2.4, ,57.3, ,55.1, 
195,Auburn,Sierra Foothill,3/30/2020,090,0.10, ,0.00, ,340, ,10.3, ,63.3, ,47.4, ,53.6, ,91, ,53, ,73, ,45.2, ,2.8, ,66.7, ,55.7, 
195,Auburn,Sierra Foothill,3/31/2020,091,0.14, ,0.00, ,460, ,11.2, ,69.1, ,47.6, ,57.8, ,90, ,36, ,69, ,47.6, ,2.5, ,60.0, ,56.4, 
195,Auburn,Sierra Foothill,4/1/2020,092,0.14, ,0.00,H,460, ,8.0, ,62.4, ,41.8, ,51.6, ,98, ,19, ,61, ,38.8, ,3.3, ,79.5, ,57.5, 
195,Auburn,Sierra Foothill,4/2/2020,093,0.18, ,0.00, ,612,R,4.9, ,64.5, ,34.0, ,49.7, ,78, ,15, ,41, ,26.7, ,3.9, ,94.5, ,57.3, 
195,Auburn,Sierra Foothill,4/3/2020,094,0.17, ,0.00, ,591,R,6.1, ,64.8, ,38.8, ,51.8, ,66, ,30, ,46, ,31.8, ,3.6, ,87.5, ,57.3, 
195,Auburn,Sierra Foothill,4/4/2020,095,0.03, ,1.43, ,135, ,9.3, ,50.9, ,42.3, ,47.7, ,98, ,66, ,83, ,42.7, ,3.4, ,80.7, ,57.6, 
195,Auburn,Sierra Foothill,4/5/2020,096,0.01, ,2.15, ,78, ,10.3, ,55.3, ,41.1, ,46.9, ,98, ,82, ,94, ,45.2, ,3.8, ,90.3, ,55.6, 
195,Auburn,Sierra Foothill,4/6/2020,097,0.06, ,0.11,H,287, ,9.1, ,54.4, ,38.2, ,46.7, ,95, ,64, ,84, ,42.2, ,2.8, ,67.8, ,54.3, 
195,Auburn,Sierra Foothill,4/7/2020,098,0.15, ,0.00, ,544, ,9.9, ,64.0, ,44.1, ,52.1, ,96, ,51, ,74, ,44.2, ,2.9, ,70.8, ,54.9, 
195,Auburn,Sierra Foothill,4/8/2020,099,0.07, ,0.00, ,223, ,11.9, ,60.0, ,48.3, ,55.1, ,97, ,66, ,80, ,49.1, ,2.2, ,53.2, ,56.1, 
195,Auburn,Sierra Foothill,4/9/2020,100,0.05, ,0.02, ,218, ,11.4, ,58.4, ,48.9, ,53.4, ,97, ,66, ,82, ,47.9, ,2.0, ,47.7, ,56.4, 
195,Auburn,Sierra Foothill,4/10/2020,101,0.16, ,0.00, ,539, ,11.8, ,69.4, ,45.7, ,56.9, ,97, ,51, ,75, ,49.0, ,2.7, ,64.9, ,56.9, 
195,Auburn,Sierra Foothill,4/11/2020,102,0.17, ,0.00, ,603, ,12.5, ,67.3, ,46.0, ,56.4, ,97, ,58, ,81, ,50.5, ,2.6, ,62.5, ,58.2, 
195,Auburn,Sierra Foothill,4/12/2020,103,0.13, ,0.00, ,453, ,13.4, ,69.1, ,49.2, ,57.9, ,97, ,60, ,82, ,52.4, ,2.4, ,58.6, ,59.3, 
195,Auburn,Sierra Foothill,4/13/2020,104,0.20, ,0.00, ,640,R,9.6, ,72.9, ,47.0, ,59.1, ,98, ,25, ,56, ,43.5, ,4.0, ,95.9, ,60.1, 
195,Auburn,Sierra Foothill,4/14/2020,105,0.22, ,0.00, ,663,R,6.1, ,76.0, ,38.9, ,60.7, ,66, ,18, ,33, ,31.8, ,3.6, ,87.6, ,60.5, 
195,Auburn,Sierra Foothill,4/15/2020,106,0.20, ,0.00, ,565, ,8.6, ,76.9, ,52.4, ,63.8, ,57, ,28, ,42, ,40.5, ,3.6, ,86.7, ,61.2, 
195,Auburn,Sierra Foothill,4/16/2020,107,0.21, ,0.00, ,642,R,10.5, ,77.2, ,51.2, ,64.5, ,88, ,33, ,51, ,45.7, ,3.3, ,78.8, ,62.4, 
195,Auburn,Sierra Foothill,4/17/2020,108,0.16, ,0.00, ,557, ,12.0, ,68.1, ,48.3, ,56.6, ,95, ,58, ,77, ,49.3, ,2.7, ,65.7, ,63.6, 
195,Auburn,Sierra Foothill,4/18/2020,109,0.15, ,0.00, ,506, ,10.8, ,65.7, ,47.8, ,55.8, ,90, ,53, ,71, ,46.5, ,2.9, ,68.6, ,63.8, 
195,Auburn,Sierra Foothill,4/19/2020,110,0.17, ,0.00, ,598, ,10.7, ,68.5, ,47.5, ,56.6, ,88, ,44, ,68, ,46.3, ,2.7, ,64.4, ,63.9, 
195,Auburn,Sierra Foothill,4/20/2020,111,0.11, ,0.00, ,362, ,10.6, ,65.9, ,47.6, ,55.9, ,91, ,51, ,70, ,46.1, ,2.6, ,61.4, ,64.3, 
195,Auburn,Sierra Foothill,4/21/2020,112,0.20, ,0.00, ,653, ,11.7, ,73.4, ,46.5, ,59.4, ,93, ,43, ,68, ,48.7, ,3.3, ,80.0, ,64.1, 
195,Auburn,Sierra Foothill,4/22/2020,113,0.21, ,0.00, ,623, ,12.3, ,79.9, ,50.4, ,65.5, ,84, ,35, ,58, ,50.1, ,3.4, ,80.9, ,65.2, 
195,Auburn,Sierra Foothill,4/23/2020,114,0.24, ,0.00, ,665,R,10.7, ,81.0, ,57.2, ,68.0, ,73, ,18, ,46, ,46.3, ,4.2, ,100.5, ,66.6, 
195,Auburn,Sierra Foothill,4/24/2020,115,0.25, ,0.00, ,659, ,11.0, ,85.7, ,57.5, ,71.3, ,58, ,22, ,42, ,47.0, ,3.9, ,93.5, ,67.8, 
195,Auburn,Sierra Foothill,4/25/2020,116,0.23, ,0.00, ,586, ,12.2, ,84.6, ,63.2, ,72.0, ,61, ,31, ,45, ,49.8, ,3.8, ,90.5, ,69.1, 
195,Auburn,Sierra Foothill,4/26/2020,117,0.23, ,0.00, ,680,R,13.1, ,82.7, ,57.2, ,69.5, ,73, ,33, ,53, ,51.8, ,2.9, ,68.5, ,70.1, 
195,Auburn,Sierra Foothill,4/27/2020,118,0.22, ,0.00, ,641, ,12.5, ,82.9, ,52.4, ,68.1, ,89, ,25, ,53, ,50.5, ,3.2, ,77.5, ,70.9, 
195,Auburn,Sierra Foothill,4/28/2020,119,0.24, ,0.00, ,676, ,14.0, ,86.7, ,56.9, ,72.4, ,75, ,32, ,51, ,53.5, ,3.0, ,72.2, ,71.6, 
195,Auburn,Sierra Foothill,4/29/2020,120,0.19, ,0.00, ,519, ,15.2, ,80.2, ,58.5, ,70.0, ,78, ,48, ,61, ,55.8, ,3.1, ,73.4, ,72.6,Y
195,Auburn,Sierra Foothill,4/30/2020,121,0.23, ,0.00, ,656, ,11.6, ,80.5, ,54.8, ,66.9, ,88, ,26, ,51, ,48.4, ,2.9, ,68.5, ,72.6,Y
195,Auburn,Sierra Foothill,5/1/2020,122,0.23, ,0.00, ,691,R,9.9, ,79.8, ,48.2, ,64.7, ,73, ,24, ,47, ,44.2, ,3.3, ,79.2, ,72.8,Y
195,Auburn,Sierra Foothill,5/2/2020,123,0.17, ,0.00, ,533, ,12.5, ,73.2, ,50.4, ,61.8, ,88, ,46, ,66, ,50.4, ,2.9, ,70.2, ,72.9, 
195,Auburn,Sierra Foothill,5/3/2020,124,0.21, ,0.00, ,669, ,11.6, ,75.3, ,50.3, ,61.6, ,95, ,28, ,62, ,48.5, ,3.1, ,73.4, ,72.5, 
195,Auburn,Sierra Foothill,5/4/2020,125,0.24, ,0.00, ,688, ,7.9, ,80.4, ,46.3, ,64.7, ,62, ,18, ,38, ,38.5, ,3.8, ,91.9, ,72.5, 
195,Auburn,Sierra Foothill,5/5/2020,126,0.17,R,0.00,H,425,H,9.0,H,82.6, ,59.2, ,72.5,H,63,H,17,H,33, ,41.8, ,2.9,H,70.1,H,72.9,H
195,Auburn,Sierra Foothill,5/6/2020,127,0.26,R,0.00, ,717,R,9.7, ,80.7, ,48.1, ,65.2, ,86, ,22, ,46, ,43.8, ,4.1, ,98.6, ,73.5, 
195,Auburn,Sierra Foothill,5/7/2020,128,0.27,R,0.01, ,713,R,9.4, ,87.7, ,50.8, ,70.1, ,65, ,19, ,37, ,42.8, ,3.1, ,74.0, ,73.4, 
195,Auburn,Sierra Foothill,5/8/2020,129,0.26, ,0.04,H,621, ,10.8, ,90.4, ,62.2, ,74.7, ,50, ,21, ,37, ,46.5, ,3.6, ,87.1, ,73.3, 
195,Auburn,Sierra Foothill,5/9/2020,130,0.27, ,0.00, ,703, ,9.8, ,92.0, ,62.2, ,75.6, ,53, ,16, ,33, ,44.1, ,3.6, ,86.1, ,72.9, 
195,Auburn,Sierra Foothill,5/10/2020,131,0.24, ,0.00, ,683, ,10.3, ,80.9, ,54.1, ,69.1, ,61, ,28, ,43, ,45.4, ,3.0, ,72.1, ,73.4, 
195,Auburn,Sierra Foothill,5/11/2020,132,0.18, ,0.01, ,500, ,8.6, ,73.8, ,51.6, ,62.0, ,92, ,19, ,45, ,40.7, ,3.3, ,78.3, ,73.5, 
195,Auburn,Sierra Foothill,5/12/2020,133,0.10, ,0.18, ,353, ,12.2, ,67.4, ,52.6, ,57.8, ,95, ,49, ,74, ,49.8, ,2.7, ,65.4, ,72.5, 
195,Auburn,Sierra Foothill,5/13/2020,134,0.12, ,0.02, ,407, ,11.3, ,67.4, ,49.0, ,57.5, ,92, ,41, ,70, ,47.8, ,2.6, ,61.5, ,70.5, 
